time;target;temp;осадки;ясно;day;month;year
6.0;497.938;9.1;0;0;26;1;2019
7.0;517.822;9.1;0;1;26;1;2019
8.0;552.454;9.2;0;0;26;1;2019
9.0;588.193;9.7;0;0;26;1;2019
10.0;631.236;10.8;0;0;26;1;2019
11.0;655.799;12.1;0;0;26;1;2019
12.0;662.028;12.7;0;0;26;1;2019
13.0;652.846;13.2;0;0;26;1;2019
14.0;649.637;13.0;0;0;26;1;2019
15.0;642.854;12.5;0;0;26;1;2019
16.0;638.028;11.9;0;0;26;1;2019
17.0;639.127;11.5;0;0;26;1;2019
18.0;666.363;11.2;0;0;26;1;2019
19.0;684.165;11.2;0;0;26;1;2019
20.0;672.858;11.4;0;0;26;1;2019
21.0;656.984;11.7;0;0;26;1;2019
22.0;641.057;11.7;0;0;26;1;2019
23.0;614.926;11.8;0;0;26;1;2019
0.0;574.72;12.0;0;0;27;1;2019
1.0;538.396;12.2;0;0;27;1;2019
2.0;513.026;12.3;0;0;27;1;2019
3.0;501.166;11.9;1;0;27;1;2019
4.0;491.833;11.7;1;0;27;1;2019
5.0;486.572;11.8;1;0;27;1;2019
6.0;490.186;11.8;0;0;27;1;2019
7.0;503.095;11.9;0;0;27;1;2019
8.0;526.141;12.2;0;0;27;1;2019
9.0;553.49;12.4;0;0;27;1;2019
10.0;594.615;12.9;0;0;27;1;2019
11.0;621.292;12.9;0;0;27;1;2019
12.0;630.364;12.0;1;0;27;1;2019
13.0;625.946;10.8;1;0;27;1;2019
14.0;624.186;9.9;1;0;27;1;2019
15.0;621.912;9.4;1;0;27;1;2019
16.0;623.334;9.2;1;0;27;1;2019
17.0;628.994;8.9;1;0;27;1;2019
18.0;660.014;8.7;0;0;27;1;2019
19.0;674.075;8.8;0;0;27;1;2019
20.0;667.803;8.8;0;0;27;1;2019
21.0;655.011;8.7;0;0;27;1;2019
22.0;633.89;8.7;1;0;27;1;2019
23.0;597.287;8.6;1;0;27;1;2019
0.0;553.834;8.4;1;0;28;1;2019
1.0;517.031;8.3;0;0;28;1;2019
2.0;496.697;8.2;0;0;28;1;2019
3.0;486.298;8.0;0;0;28;1;2019
4.0;482.044;7.6;0;0;28;1;2019
5.0;485.022;7.4;0;0;28;1;2019
6.0;499.244;7.2;0;0;28;1;2019
7.0;548.856;7.0;0;0;28;1;2019
8.0;607.515;7.0;0;0;28;1;2019
9.0;646.327;7.1;0;0;28;1;2019
10.0;675.523;7.3;0;0;28;1;2019
11.0;687.801;7.4;0;0;28;1;2019
12.0;685.965;7.7;0;0;28;1;2019
13.0;675.771;7.9;0;0;28;1;2019
14.0;673.463;8.1;0;0;28;1;2019
15.0;673.713;8.6;0;0;28;1;2019
16.0;668.19;8.6;0;1;28;1;2019
17.0;664.183;8.4;0;1;28;1;2019
18.0;675.502;7.5;0;1;28;1;2019
19.0;689.655;6.7;0;1;28;1;2019
20.0;673.762;5.9;0;1;28;1;2019
21.0;658.667;5.4;0;1;28;1;2019
22.0;639.621;5.0;0;1;28;1;2019
23.0;602.414;4.8;0;1;28;1;2019
0.0;553.091;4.6;0;1;29;1;2019
1.0;510.422;4.4;0;1;29;1;2019
2.0;484.717;4.3;0;1;29;1;2019
3.0;474.34;4.3;0;0;29;1;2019
4.0;468.466;4.3;0;0;29;1;2019
5.0;468.59;4.3;0;0;29;1;2019
6.0;484.874;4.3;0;0;29;1;2019
7.0;534.85;4.4;0;0;29;1;2019
8.0;595.506;4.4;0;1;29;1;2019
9.0;634.311;5.1;0;0;29;1;2019
10.0;660.341;7.3;0;0;29;1;2019
11.0;672.176;8.9;0;1;29;1;2019
12.0;666.011;10.1;0;1;29;1;2019
13.0;655.944;10.6;0;1;29;1;2019
14.0;660.783;10.7;0;0;29;1;2019
15.0;658.448;10.3;0;0;29;1;2019
16.0;657.893;9.7;0;0;29;1;2019
17.0;652.846;9.0;0;0;29;1;2019
18.0;671.032;8.3;0;0;29;1;2019
19.0;681.304;8.0;0;0;29;1;2019
20.0;665.303;7.9;0;0;29;1;2019
21.0;651.671;7.8;0;0;29;1;2019
22.0;628.063;7.4;0;0;29;1;2019
23.0;590.382;7.3;0;0;29;1;2019
0.0;541.678;7.1;0;0;30;1;2019
1.0;502.383;6.6;0;0;30;1;2019
2.0;478.301;6.3;0;0;30;1;2019
3.0;469.569;6.0;0;0;30;1;2019
4.0;464.99;5.9;0;1;30;1;2019
5.0;467.281;5.8;0;1;30;1;2019
6.0;484.22;5.7;0;0;30;1;2019
7.0;535.189;5.5;0;1;30;1;2019
8.0;594.607;5.5;0;1;30;1;2019
9.0;636.979;6.1;0;0;30;1;2019
10.0;668.158;8.3;0;1;30;1;2019
11.0;671.901;10.9;0;1;30;1;2019
12.0;668.944;12.6;0;1;30;1;2019
13.0;652.85;13.7;0;1;30;1;2019
14.0;648.917;14.3;0;1;30;1;2019
15.0;645.557;14.4;0;1;30;1;2019
16.0;641.894;13.9;0;1;30;1;2019
17.0;638.035;13.0;0;1;30;1;2019
18.0;656.417;11.4;0;1;30;1;2019
19.0;682.645;9.8;0;1;30;1;2019
20.0;673.934;8.7;0;1;30;1;2019
21.0;660.711;8.0;0;1;30;1;2019
22.0;639.011;7.4;0;1;30;1;2019
23.0;601.618;7.5;0;1;30;1;2019
0.0;551.764;8.0;0;1;31;1;2019
1.0;509.703;8.4;0;1;31;1;2019
2.0;486.041;8.8;0;1;31;1;2019
3.0;476.1;9.2;0;1;31;1;2019
4.0;471.236;9.5;0;1;31;1;2019
5.0;473.084;9.7;0;1;31;1;2019
6.0;490.386;9.9;0;1;31;1;2019
7.0;540.404;10.1;0;1;31;1;2019
8.0;603.175;10.1;0;1;31;1;2019
9.0;645.177;10.5;0;0;31;1;2019
10.0;673.782;11.5;0;0;31;1;2019
11.0;682.5;12.6;0;0;31;1;2019
12.0;681.315;13.0;0;0;31;1;2019
13.0;668.784;13.5;0;1;31;1;2019
14.0;667.103;13.4;0;1;31;1;2019
15.0;663.497;13.1;0;1;31;1;2019
16.0;663.962;12.5;0;1;31;1;2019
17.0;663.172;11.6;0;1;31;1;2019
18.0;672.195;10.9;0;1;31;1;2019
19.0;686.187;10.5;0;1;31;1;2019
20.0;674.494;10.3;0;1;31;1;2019
21.0;661.116;10.1;0;1;31;1;2019
22.0;636.278;10.2;0;1;31;1;2019
23.0;601.936;10.2;0;1;31;1;2019
0.0;557.528;10.3;0;1;1;2;2019
1.0;519.482;10.4;0;1;1;2;2019
2.0;494.38;10.6;0;1;1;2;2019
3.0;484.917;10.7;0;1;1;2;2019
4.0;478.837;10.5;0;0;1;2;2019
5.0;478.951;10.5;0;0;1;2;2019
6.0;493.133;10.3;0;0;1;2;2019
7.0;538.0;10.2;0;0;1;2;2019
8.0;592.102;9.9;0;0;1;2;2019
9.0;627.539;10.3;0;0;1;2;2019
10.0;658.514;11.9;1;0;1;2;2019
11.0;668.653;12.4;0;0;1;2;2019
12.0;664.161;12.0;0;0;1;2;2019
13.0;651.688;11.6;0;0;1;2;2019
14.0;652.217;11.1;0;0;1;2;2019
15.0;644.469;10.4;0;0;1;2;2019
16.0;641.64;9.7;1;0;1;2;2019
17.0;643.544;9.2;1;0;1;2;2019
18.0;659.537;8.7;1;0;1;2;2019
19.0;674.6;8.6;1;0;1;2;2019
20.0;661.604;8.5;0;0;1;2;2019
21.0;641.414;8.3;0;0;1;2;2019
22.0;622.728;8.1;0;0;1;2;2019
23.0;589.524;8.1;0;0;1;2;2019
0.0;544.429;7.8;0;0;2;2;2019
1.0;508.646;7.5;0;0;2;2;2019
2.0;484.459;7.5;0;0;2;2;2019
3.0;471.808;7.5;0;0;2;2;2019
4.0;466.778;7.4;0;0;2;2;2019
5.0;464.861;7.4;0;0;2;2;2019
6.0;472.076;7.3;0;0;2;2;2019
7.0;489.581;7.0;0;0;2;2;2019
8.0;522.901;7.0;0;0;2;2;2019
9.0;560.702;7.6;0;0;2;2;2019
10.0;603.991;8.3;1;0;2;2;2019
11.0;632.195;8.8;1;0;2;2;2019
12.0;638.212;9.1;1;0;2;2;2019
13.0;635.086;9.1;1;0;2;2;2019
14.0;628.948;9.1;1;0;2;2;2019
15.0;621.278;9.3;1;0;2;2;2019
16.0;617.556;8.8;1;0;2;2;2019
17.0;614.906;8.4;0;0;2;2;2019
18.0;637.766;8.1;0;0;2;2;2019
19.0;650.21;7.9;0;0;2;2;2019
20.0;634.365;7.7;0;0;2;2;2019
21.0;616.5;7.8;0;0;2;2;2019
22.0;600.094;7.9;0;0;2;2;2019
23.0;568.111;8.0;0;0;2;2;2019
0.0;525.217;8.0;0;0;3;2;2019
1.0;490.484;8.0;0;0;3;2;2019
2.0;466.514;7.9;0;0;3;2;2019
3.0;453.986;7.6;0;0;3;2;2019
4.0;447.081;7.5;0;0;3;2;2019
5.0;442.19;7.5;0;0;3;2;2019
6.0;448.622;7.7;0;0;3;2;2019
7.0;462.746;7.7;0;0;3;2;2019
8.0;484.1;7.7;0;0;3;2;2019
9.0;509.342;8.0;0;0;3;2;2019
10.0;551.2;8.8;0;0;3;2;2019
11.0;583.415;9.5;0;0;3;2;2019
12.0;595.694;9.9;0;0;3;2;2019
13.0;593.352;10.2;0;0;3;2;2019
14.0;590.535;10.4;0;0;3;2;2019
15.0;586.164;10.4;0;0;3;2;2019
16.0;585.953;10.1;0;0;3;2;2019
17.0;591.092;9.6;0;1;3;2;2019
18.0;614.247;8.6;0;1;3;2;2019
19.0;630.626;8.6;0;1;3;2;2019
20.0;622.595;6.7;0;1;3;2;2019
21.0;615.844;4.7;0;1;3;2;2019
22.0;600.672;4.2;0;1;3;2;2019
23.0;570.342;4.6;0;1;3;2;2019
0.0;529.638;4.9;0;1;4;2;2019
1.0;496.13;4.9;0;1;4;2;2019
2.0;470.468;4.8;0;1;4;2;2019
3.0;458.733;4.7;0;1;4;2;2019
4.0;447.993;4.5;0;1;4;2;2019
5.0;448.024;4.4;0;1;4;2;2019
6.0;463.146;4.1;0;1;4;2;2019
7.0;509.111;3.6;0;0;4;2;2019
8.0;558.32;3.4;0;0;4;2;2019
9.0;594.49;4.6;0;0;4;2;2019
10.0;628.105;7.7;0;1;4;2;2019
11.0;642.532;10.2;0;1;4;2;2019
12.0;644.885;11.6;0;1;4;2;2019
13.0;637.389;12.3;0;1;4;2;2019
14.0;638.126;12.6;0;1;4;2;2019
15.0;636.746;12.6;0;1;4;2;2019
16.0;634.946;12.3;0;1;4;2;2019
17.0;630.38;11.6;0;1;4;2;2019
18.0;637.976;10.1;0;1;4;2;2019
19.0;658.182;8.7;0;1;4;2;2019
20.0;645.363;7.7;0;1;4;2;2019
21.0;628.53;7.2;0;1;4;2;2019
22.0;610.947;6.6;0;1;4;2;2019
23.0;576.827;6.3;0;1;4;2;2019
0.0;533.346;6.0;0;1;5;2;2019
1.0;492.477;5.9;0;1;5;2;2019
2.0;470.263;5.7;0;1;5;2;2019
3.0;458.689;5.6;0;1;5;2;2019
4.0;454.323;5.7;0;1;5;2;2019
5.0;458.107;5.6;0;1;5;2;2019
6.0;473.508;5.5;0;1;5;2;2019
7.0;519.389;5.3;0;1;5;2;2019
8.0;573.687;5.2;0;1;5;2;2019
9.0;609.675;6.4;0;1;5;2;2019
10.0;642.94;9.6;0;1;5;2;2019
11.0;654.967;12.1;0;1;5;2;2019
12.0;652.185;14.1;0;1;5;2;2019
13.0;643.06;15.4;0;1;5;2;2019
14.0;644.009;16.0;0;1;5;2;2019
15.0;642.839;16.1;0;1;5;2;2019
16.0;644.619;15.5;0;1;5;2;2019
17.0;642.984;14.1;0;1;5;2;2019
18.0;649.863;11.5;0;1;5;2;2019
19.0;668.009;9.6;0;1;5;2;2019
20.0;654.592;8.8;0;1;5;2;2019
21.0;636.929;8.2;0;1;5;2;2019
22.0;616.585;7.4;0;1;5;2;2019
23.0;579.981;7.0;0;1;5;2;2019
0.0;532.765;6.6;0;1;6;2;2019
1.0;495.556;6.3;0;1;6;2;2019
2.0;470.823;6.4;0;1;6;2;2019
3.0;461.497;6.6;0;1;6;2;2019
4.0;455.432;6.5;0;1;6;2;2019
5.0;454.991;6.5;0;1;6;2;2019
6.0;469.815;6.7;0;1;6;2;2019
7.0;516.508;6.8;0;1;6;2;2019
8.0;566.796;6.6;0;1;6;2;2019
9.0;601.281;7.9;0;1;6;2;2019
10.0;638.765;10.5;0;1;6;2;2019
11.0;649.037;13.9;0;1;6;2;2019
12.0;648.032;15.6;0;1;6;2;2019
13.0;637.162;16.4;0;1;6;2;2019
14.0;636.559;16.3;0;1;6;2;2019
15.0;633.05;15.9;0;1;6;2;2019
16.0;630.441;15.1;0;1;6;2;2019
17.0;626.526;14.2;0;0;6;2;2019
18.0;633.665;12.6;0;0;6;2;2019
19.0;655.504;11.7;0;0;6;2;2019
20.0;641.97;10.9;0;0;6;2;2019
21.0;624.75;10.5;0;0;6;2;2019
22.0;607.986;9.7;0;0;6;2;2019
23.0;571.37;9.5;0;0;6;2;2019
0.0;526.092;9.7;0;0;7;2;2019
1.0;488.579;9.8;0;0;7;2;2019
2.0;465.22;10.0;0;0;7;2;2019
3.0;455.069;9.8;0;0;7;2;2019
4.0;450.906;9.6;0;0;7;2;2019
5.0;450.366;8.9;0;0;7;2;2019
6.0;465.892;8.6;0;0;7;2;2019
7.0;509.874;7.9;0;0;7;2;2019
8.0;563.352;7.3;0;0;7;2;2019
9.0;600.957;7.0;0;0;7;2;2019
10.0;634.527;7.2;0;0;7;2;2019
11.0;644.372;7.1;0;0;7;2;2019
12.0;643.246;7.3;0;0;7;2;2019
13.0;631.808;7.2;0;0;7;2;2019
14.0;623.054;7.1;0;0;7;2;2019
15.0;614.532;6.5;0;0;7;2;2019
16.0;610.885;5.8;1;0;7;2;2019
17.0;610.061;5.3;1;0;7;2;2019
18.0;621.152;5.0;1;0;7;2;2019
19.0;649.261;4.6;1;0;7;2;2019
20.0;638.045;4.6;1;0;7;2;2019
21.0;621.018;4.6;1;0;7;2;2019
22.0;605.192;4.4;1;0;7;2;2019
23.0;567.289;4.4;1;0;7;2;2019
0.0;518.526;4.4;1;0;8;2;2019
1.0;475.579;4.4;1;0;8;2;2019
2.0;451.807;4.4;0;0;8;2;2019
3.0;441.289;4.4;0;0;8;2;2019
4.0;436.142;4.6;0;0;8;2;2019
5.0;436.725;4.8;0;0;8;2;2019
6.0;453.192;5.0;0;0;8;2;2019
7.0;499.789;5.1;0;0;8;2;2019
8.0;555.682;5.1;0;0;8;2;2019
9.0;593.222;5.4;0;0;8;2;2019
10.0;628.276;6.9;0;0;8;2;2019
11.0;633.616;7.8;0;0;8;2;2019
12.0;624.089;8.6;0;0;8;2;2019
13.0;614.141;9.2;0;0;8;2;2019
14.0;619.139;9.7;0;0;8;2;2019
15.0;618.399;9.5;0;0;8;2;2019
16.0;612.816;9.2;0;0;8;2;2019
17.0;608.586;8.6;0;0;8;2;2019
18.0;617.428;7.7;0;0;8;2;2019
19.0;638.496;7.1;0;0;8;2;2019
20.0;627.894;6.7;0;0;8;2;2019
21.0;610.22;6.1;0;0;8;2;2019
22.0;594.642;5.4;0;0;8;2;2019
23.0;563.43;4.9;0;0;8;2;2019
0.0;525.788;4.4;0;0;9;2;2019
1.0;491.594;3.9;0;0;9;2;2019
2.0;468.694;3.7;0;0;9;2;2019
3.0;455.952;3.4;0;0;9;2;2019
4.0;448.564;3.2;0;0;9;2;2019
5.0;446.213;3.0;0;0;9;2;2019
6.0;453.455;2.9;0;0;9;2;2019
7.0;474.566;2.9;0;0;9;2;2019
8.0;502.499;2.8;0;0;9;2;2019
9.0;535.81;3.6;0;0;9;2;2019
10.0;577.369;6.0;0;0;9;2;2019
11.0;600.516;7.8;0;0;9;2;2019
12.0;606.386;9.2;1;0;9;2;2019
13.0;599.945;9.7;1;0;9;2;2019
14.0;595.857;9.8;1;0;9;2;2019
15.0;592.52;9.3;0;0;9;2;2019
16.0;594.318;8.9;0;0;9;2;2019
17.0;599.669;8.5;0;0;9;2;2019
18.0;610.263;8.0;0;0;9;2;2019
19.0;627.502;7.6;0;0;9;2;2019
20.0;614.805;7.2;0;0;9;2;2019
21.0;598.744;7.0;0;0;9;2;2019
22.0;579.56;7.0;0;0;9;2;2019
23.0;549.573;7.0;0;0;9;2;2019
0.0;514.232;6.7;0;0;10;2;2019
1.0;480.833;6.8;0;0;10;2;2019
2.0;457.99;7.0;0;0;10;2;2019
3.0;444.709;7.0;0;0;10;2;2019
4.0;438.453;7.1;0;0;10;2;2019
5.0;435.483;7.0;0;0;10;2;2019
6.0;441.697;7.0;0;0;10;2;2019
7.0;457.102;7.0;0;0;10;2;2019
8.0;476.447;7.0;0;0;10;2;2019
9.0;500.916;7.4;0;0;10;2;2019
10.0;544.16;7.9;0;0;10;2;2019
11.0;567.031;8.2;0;0;10;2;2019
12.0;571.998;8.6;0;0;10;2;2019
13.0;563.508;8.6;0;0;10;2;2019
14.0;557.365;8.5;0;0;10;2;2019
15.0;551.144;8.3;1;0;10;2;2019
16.0;550.238;8.3;1;0;10;2;2019
17.0;556.714;8.1;0;0;10;2;2019
18.0;582.241;7.8;0;0;10;2;2019
19.0;608.354;7.7;0;0;10;2;2019
20.0;607.437;7.5;0;0;10;2;2019
21.0;594.923;7.3;0;0;10;2;2019
22.0;578.613;7.0;0;0;10;2;2019
23.0;546.136;6.9;0;0;10;2;2019
0.0;504.654;6.7;0;0;11;2;2019
1.0;469.418;6.5;0;0;11;2;2019
2.0;446.796;6.4;0;0;11;2;2019
3.0;436.087;6.2;0;0;11;2;2019
4.0;428.378;6.1;0;0;11;2;2019
5.0;430.939;6.1;0;0;11;2;2019
6.0;448.274;6.2;0;0;11;2;2019
7.0;492.68;6.1;0;0;11;2;2019
8.0;542.175;5.4;0;0;11;2;2019
9.0;578.832;6.6;0;0;11;2;2019
10.0;614.345;7.3;0;0;11;2;2019
11.0;626.723;7.8;0;0;11;2;2019
12.0;628.594;8.2;0;0;11;2;2019
13.0;624.24;8.6;0;0;11;2;2019
14.0;624.81;8.8;0;0;11;2;2019
15.0;625.419;9.1;0;1;11;2;2019
16.0;624.465;8.7;0;1;11;2;2019
17.0;620.345;8.3;0;1;11;2;2019
18.0;625.336;7.4;0;1;11;2;2019
19.0;641.488;6.9;0;1;11;2;2019
20.0;627.605;6.7;0;0;11;2;2019
21.0;613.201;6.6;0;0;11;2;2019
22.0;594.059;6.8;0;0;11;2;2019
23.0;557.069;6.9;0;0;11;2;2019
0.0;509.542;6.8;0;0;12;2;2019
1.0;469.389;6.8;0;0;12;2;2019
2.0;447.928;6.9;0;0;12;2;2019
3.0;437.287;7.0;0;0;12;2;2019
4.0;431.14;7.0;0;0;12;2;2019
5.0;433.354;7.1;0;0;12;2;2019
6.0;449.243;7.2;0;0;12;2;2019
7.0;494.576;7.2;0;0;12;2;2019
8.0;548.42;7.4;0;0;12;2;2019
9.0;586.293;8.1;0;0;12;2;2019
10.0;619.927;9.6;0;0;12;2;2019
11.0;629.347;10.7;0;0;12;2;2019
12.0;624.997;11.7;0;1;12;2;2019
13.0;617.153;12.3;0;1;12;2;2019
14.0;617.486;12.5;0;1;12;2;2019
15.0;611.397;12.4;0;1;12;2;2019
16.0;603.273;12.1;0;1;12;2;2019
17.0;598.64;11.2;0;1;12;2;2019
18.0;599.833;10.3;0;0;12;2;2019
19.0;632.138;9.9;0;0;12;2;2019
20.0;626.516;9.7;0;1;12;2;2019
21.0;611.197;9.6;0;0;12;2;2019
22.0;594.768;9.3;0;1;12;2;2019
23.0;561.254;9.3;0;1;12;2;2019
0.0;513.016;9.4;0;1;13;2;2019
1.0;474.786;9.5;0;1;13;2;2019
2.0;452.928;9.6;0;1;13;2;2019
3.0;441.233;9.8;0;1;13;2;2019
4.0;434.908;9.7;0;1;13;2;2019
5.0;434.837;9.7;0;1;13;2;2019
6.0;452.096;9.8;0;1;13;2;2019
7.0;498.237;9.7;0;1;13;2;2019
8.0;550.802;9.7;0;0;13;2;2019
9.0;591.838;10.1;0;0;13;2;2019
10.0;630.674;10.9;0;0;13;2;2019
11.0;641.977;11.8;0;1;13;2;2019
12.0;640.806;12.5;0;0;13;2;2019
13.0;629.911;12.8;0;0;13;2;2019
14.0;629.408;12.7;0;0;13;2;2019
15.0;622.366;12.8;0;0;13;2;2019
16.0;611.021;12.6;0;0;13;2;2019
17.0;604.346;12.0;0;0;13;2;2019
18.0;593.555;11.0;0;0;13;2;2019
19.0;626.517;9.5;0;0;13;2;2019
20.0;623.852;8.3;0;0;13;2;2019
21.0;610.644;7.3;0;0;13;2;2019
22.0;594.853;6.2;0;0;13;2;2019
23.0;562.12;5.2;0;0;13;2;2019
0.0;514.986;4.5;0;0;14;2;2019
1.0;472.661;4.2;0;0;14;2;2019
2.0;450.646;3.9;0;0;14;2;2019
3.0;438.534;3.7;0;0;14;2;2019
4.0;432.772;3.4;0;0;14;2;2019
5.0;432.378;3.2;0;0;14;2;2019
6.0;449.409;3.1;0;0;14;2;2019
7.0;495.515;3.1;0;0;14;2;2019
8.0;544.612;3.0;0;0;14;2;2019
9.0;578.277;3.4;0;0;14;2;2019
10.0;610.218;3.9;0;0;14;2;2019
11.0;619.226;4.5;0;0;14;2;2019
12.0;620.146;4.9;0;0;14;2;2019
13.0;613.208;5.4;0;0;14;2;2019
14.0;617.631;5.5;0;0;14;2;2019
15.0;617.451;5.6;0;0;14;2;2019
16.0;614.773;5.6;0;0;14;2;2019
17.0;615.341;5.5;0;0;14;2;2019
18.0;617.475;5.2;0;0;14;2;2019
19.0;634.514;5.0;0;0;14;2;2019
20.0;623.727;4.7;0;0;14;2;2019
21.0;608.275;4.5;0;0;14;2;2019
22.0;589.903;3.9;0;0;14;2;2019
23.0;557.322;3.8;0;0;14;2;2019
0.0;511.935;3.6;0;0;15;2;2019
1.0;475.791;3.3;0;0;15;2;2019
2.0;452.383;3.1;0;0;15;2;2019
3.0;442.19;2.9;0;0;15;2;2019
4.0;435.882;2.7;0;0;15;2;2019
5.0;435.911;2.4;0;0;15;2;2019
6.0;451.809;2.3;0;0;15;2;2019
7.0;495.753;2.1;0;0;15;2;2019
8.0;543.32;2.0;0;0;15;2;2019
9.0;578.275;2.1;0;0;15;2;2019
10.0;612.231;2.9;0;0;15;2;2019
11.0;626.093;3.4;0;0;15;2;2019
12.0;627.598;4.3;0;0;15;2;2019
13.0;619.414;5.2;0;1;15;2;2019
14.0;615.776;6.1;0;1;15;2;2019
15.0;615.553;6.4;0;1;15;2;2019
16.0;612.48;6.2;0;1;15;2;2019
17.0;606.497;5.7;0;1;15;2;2019
18.0;610.889;4.9;0;1;15;2;2019
19.0;631.395;4.3;0;1;15;2;2019
20.0;620.816;3.8;0;1;15;2;2019
21.0;604.198;3.3;0;1;15;2;2019
22.0;587.517;2.8;0;1;15;2;2019
23.0;556.439;2.2;0;1;15;2;2019
0.0;517.424;1.6;0;1;16;2;2019
1.0;479.056;1.2;0;1;16;2;2019
2.0;454.061;0.8;0;1;16;2;2019
3.0;441.097;0.5;0;1;16;2;2019
4.0;432.706;0.4;0;0;16;2;2019
5.0;431.572;0.3;0;0;16;2;2019
6.0;438.45;0.2;0;0;16;2;2019
7.0;461.9;0.1;0;0;16;2;2019
8.0;486.684;0.2;0;0;16;2;2019
9.0;522.497;0.9;0;0;16;2;2019
10.0;563.069;2.1;0;0;16;2;2019
11.0;579.967;3.4;0;0;16;2;2019
12.0;577.133;4.4;0;0;16;2;2019
13.0;563.51;5.2;0;0;16;2;2019
14.0;556.043;6.0;0;0;16;2;2019
15.0;546.138;6.2;0;0;16;2;2019
16.0;539.706;6.1;0;0;16;2;2019
17.0;535.762;5.3;0;0;16;2;2019
18.0;545.375;4.3;0;0;16;2;2019
19.0;583.268;3.8;0;0;16;2;2019
20.0;584.415;3.8;0;0;16;2;2019
21.0;570.933;3.7;0;0;16;2;2019
22.0;556.832;3.6;0;0;16;2;2019
23.0;529.659;3.7;0;0;16;2;2019
0.0;494.15;3.9;0;0;17;2;2019
1.0;459.137;4.1;0;0;17;2;2019
2.0;437.05;4.2;0;0;17;2;2019
3.0;424.128;4.4;0;0;17;2;2019
4.0;418.876;4.7;0;0;17;2;2019
5.0;417.75;4.9;0;0;17;2;2019
6.0;422.319;5.0;0;0;17;2;2019
7.0;439.105;5.2;0;0;17;2;2019
8.0;454.834;5.4;0;0;17;2;2019
9.0;482.269;5.7;0;0;17;2;2019
10.0;526.804;6.3;1;0;17;2;2019
11.0;551.84;6.6;1;0;17;2;2019
12.0;561.402;6.7;1;0;17;2;2019
13.0;558.087;6.8;1;0;17;2;2019
14.0;557.512;6.9;0;0;17;2;2019
15.0;555.448;7.1;0;0;17;2;2019
16.0;554.744;7.4;0;0;17;2;2019
17.0;560.491;7.3;0;0;17;2;2019
18.0;572.783;7.0;0;0;17;2;2019
19.0;597.487;6.7;0;0;17;2;2019
20.0;595.647;6.8;0;0;17;2;2019
21.0;584.904;6.8;0;0;17;2;2019
22.0;566.408;6.9;0;0;17;2;2019
23.0;531.395;6.9;0;0;17;2;2019
0.0;487.36;6.9;0;0;18;2;2019
1.0;452.018;6.8;0;0;18;2;2019
2.0;429.73;6.8;0;0;18;2;2019
3.0;420.16;6.8;0;0;18;2;2019
4.0;413.161;7.0;0;0;18;2;2019
5.0;414.483;7.1;1;0;18;2;2019
6.0;429.293;7.3;1;0;18;2;2019
7.0;476.525;7.2;0;0;18;2;2019
8.0;524.874;7.4;0;0;18;2;2019
9.0;561.614;7.6;0;0;18;2;2019
10.0;599.586;7.7;0;0;18;2;2019
11.0;611.001;7.7;0;0;18;2;2019
12.0;609.613;7.7;0;0;18;2;2019
13.0;600.189;7.8;0;0;18;2;2019
14.0;599.131;7.9;0;0;18;2;2019
15.0;592.407;8.0;0;0;18;2;2019
16.0;581.199;7.7;0;1;18;2;2019
17.0;570.338;6.8;0;1;18;2;2019
18.0;567.316;5.6;0;1;18;2;2019
19.0;600.808;4.4;0;1;18;2;2019
20.0;605.061;3.5;0;1;18;2;2019
21.0;588.157;3.0;0;1;18;2;2019
22.0;569.791;3.0;0;1;18;2;2019
23.0;535.948;2.6;0;1;18;2;2019
0.0;490.547;2.4;0;1;19;2;2019
1.0;451.86;2.0;0;1;19;2;2019
2.0;429.766;1.7;0;1;19;2;2019
3.0;420.153;1.3;0;1;19;2;2019
4.0;416.002;0.6;0;1;19;2;2019
5.0;416.975;0.3;0;1;19;2;2019
6.0;432.199;-0.0;0;1;19;2;2019
7.0;479.828;-0.3;0;1;19;2;2019
8.0;524.154;-0.5;0;1;19;2;2019
9.0;558.641;0.2;0;1;19;2;2019
10.0;587.679;1.1;0;1;19;2;2019
11.0;592.523;2.2;0;1;19;2;2019
12.0;585.01;3.2;0;1;19;2;2019
13.0;568.72;4.0;0;1;19;2;2019
14.0;568.773;4.5;0;1;19;2;2019
15.0;567.83;4.5;0;1;19;2;2019
16.0;563.973;4.2;0;1;19;2;2019
17.0;573.569;3.5;0;1;19;2;2019
18.0;585.013;2.3;0;1;19;2;2019
19.0;605.59;1.6;0;1;19;2;2019
20.0;602.069;1.2;0;1;19;2;2019
21.0;588.072;1.1;0;1;19;2;2019
22.0;568.537;1.6;0;1;19;2;2019
23.0;532.761;1.8;0;1;19;2;2019
0.0;487.584;2.1;0;1;20;2;2019
1.0;451.969;2.5;0;1;20;2;2019
2.0;428.862;2.8;0;1;20;2;2019
3.0;419.097;3.0;0;1;20;2;2019
4.0;412.082;3.2;0;1;20;2;2019
5.0;414.033;3.2;0;1;20;2;2019
6.0;428.772;3.2;0;1;20;2;2019
7.0;474.865;3.2;0;1;20;2;2019
8.0;519.307;3.4;0;1;20;2;2019
9.0;558.048;4.6;0;1;20;2;2019
10.0;590.844;5.7;0;1;20;2;2019
11.0;602.579;6.4;0;0;20;2;2019
12.0;601.562;6.8;0;0;20;2;2019
