date,time,target,predict,temp,temp_pred,weather_fact,weather_pred
2019-01-13,12,593.523,604.0,3.4,3.0,"пасм, морось","пасм, 50% снег"
2019-01-13,13,597.763,602.0,3.4,3.0,"пасм, морось","пасм, 50% снег"
2019-01-13,14,593.608,602.0,3.4,3.0,"пасм, морось","пасм, 50% снег"
2019-01-13,15,594.079,600.0,2.8,3.0,пасм дождь,"пасм, 50% снег"
2019-01-13,16,597.704,602.0,2.8,3.0,пасм дождь,"пасм, 50% снег"
2019-01-13,17,605.235,616.0,2.8,3.0,пасм дождь,"пасм, 50% снег"
2019-01-13,18,634.792,647.0,3.0,2.0,пасм дождь,"пасм, 83% снег"
2019-01-13,19,632.769,649.0,3.0,2.0,пасм дождь,"пасм, 83% снег"
2019-01-13,20,625.473,640.0,3.0,2.0,пасм дождь,"пасм, 83% снег"
2019-01-13,21,615.133,629.0,3.7,2.0,пасм дождь,"пасм, 83% снег"
2019-01-13,22,594.73,610.0,3.7,2.0,пасм дождь,"пасм, 83% снег"
2019-01-13,23,560.43,580.0,3.7,2.0,пасм дождь,"пасм, 83% снег"
2019-01-14,0,515.933,538.0,3.7,3.0,пасм дождь,"пасм, ветер, 80% снег"
2019-01-14,1,476.292,498.00000000000006,3.7,3.0,пасм дождь,"пасм, ветер, 80% снег"
2019-01-14,2,452.981,475.00000000000006,3.7,3.0,пасм дождь,"пасм, ветер, 80% снег"
2019-01-14,3,441.695,462.0,3.9,3.0,пасм дождь,"пасм, ветер, 50% снег"
2019-01-14,4,438.832,455.0,3.9,3.0,пасм дождь,"пасм, ветер, 50% снег"
2019-01-14,5,444.297,457.0,3.9,3.0,пасм дождь,"пасм, ветер, 50% снег"
2019-01-14,6,462.947,475.99999999999994,1.2,2.0,"пасм дождь, ветер","пасм, ветер, 66% снег"
2019-01-14,7,508.093,525.0,1.2,2.0,"пасм дождь, ветер","пасм, ветер, 66% снег"
2019-01-14,8,567.234,582.0,1.2,2.0,"пасм дождь, ветер","пасм, ветер, 66% снег"
2019-01-14,9,614.285,624.0,0.5,1.0,"пасм,снег, дождь, ветер","пасм, ветер, 66% снег"
2019-01-14,10,643.266,648.0,0.5,1.0,"облачно, снег, ветер","пасм, ветер, 66% снег"
2019-01-14,11,656.404,658.0,0.5,1.0,"облачно, снег, ветер","пасм, ветер, 66% снег"
2019-01-14,12,655.062,655.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,13,647.662,645.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,14,644.578,649.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,15,640.213,650.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,16,640.015,649.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,17,643.296,654.0,0.6,0.0,"п/обл, ветер, вр снег","пасм, ветер, 66% снег"
2019-01-14,18,666.709,677.0,0.7,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-14,19,668.863,680.0,0.7,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-14,20,653.594,664.0,0.7,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-14,21,636.024,651.0,-1.5,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-14,22,619.25,630.0,-1.5,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-14,23,585.432,593.0,-1.5,0.0,"п/обл, ветер, вр снег","пасм, ветер"
2019-01-15,0,539.956,540.0,-0.1,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,1,500.713,505.99999999999994,-0.1,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,2,478.251,481.0,-0.1,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,3,466.489,468.0,1.8,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,4,462.596,463.0,1.8,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,5,464.175,464.0,1.8,0.0,"ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,6,475.822,477.99999999999994,1.9,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,7,521.317,517.0,1.9,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,8,581.767,569.0,1.9,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,9,622.777,616.0,2.2,0.0,"пасм, ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,10,646.712,644.0,2.2,0.0,"пасм, ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,11,657.403,657.0,2.2,0.0,"пасм, ветер, снег","обл с проясн, 25% сн, дождь"
2019-01-15,12,656.1,656.0,2.1,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,13,649.221,646.0,2.1,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,14,645.381,643.0,2.1,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,15,644.725,640.0,1.0,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,16,644.097,642.0,1.0,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,17,644.426,654.0,1.0,0.0,"п/обл, ветер","обл с проясн, 25% сн, дождь"
2019-01-15,18,666.675,677.0,1.1,0.0,п/обл,"пасмурно, 51% снег"
2019-01-15,19,666.014,679.0,1.1,0.0,п/обл,"пасмурно, 51% снег"
2019-01-15,20,652.486,666.0,1.1,0.0,п/обл,"пасмурно, 51% снег"
2019-01-15,21,640.995,650.0,-0.6,-1.0,п/обл,"пасмурно, 51% снег"
2019-01-15,22,621.91,630.0,-0.6,-1.0,п/обл,"пасмурно, 51% снег"
2019-01-15,23,588.595,599.0,-0.6,-1.0,п/обл,"пасмурно, 51% снег"
2019-01-16,0,543.942,544.0,-0.8,0.0,пасмурно,пасмурно
2019-01-16,1,502.007,506.99999999999994,-0.8,0.0,пасмурно,пасмурно
2019-01-16,2,480.259,483.0,-0.8,0.0,пасмурно,пасмурно
2019-01-16,3,468.035,469.00000000000006,-1.8,0.0,обл с проясн,пасмурно
2019-01-16,4,462.163,464.00000000000006,-1.8,0.0,обл с проясн,пасмурно
2019-01-16,5,464.27,465.0,-1.8,0.0,обл с проясн,пасмурно
2019-01-16,6,481.208,478.99999999999994,-0.6,0.0,обл с проясн,пасмурно
2019-01-16,7,525.927,525.0,-0.6,0.0,обл с проясн,пасмурно
2019-01-16,8,582.542,582.0,-0.6,0.0,обл с проясн,пасмурно
2019-01-16,9,616.275,626.0,0.4,1.0,обл с проясн,пасмурно
2019-01-16,10,640.63,649.0,0.4,1.0,обл с проясн,пасмурно
2019-01-16,11,650.671,658.0,0.4,1.0,обл с проясн,пасмурно
2019-01-16,12,646.196,656.0,1.6,2.0,пасмурно,пасмурно
2019-01-16,13,633.629,648.0,1.6,2.0,пасмурно,пасмурно
2019-01-16,14,636.179,650.0,1.6,2.0,пасмурно,пасмурно
2019-01-16,15,636.37,650.0,1.9,3.0,пасмурно,"пасм, 66% снег"
2019-01-16,16,640.059,649.0,1.9,3.0,пасмурно,"пасм, 66% снег"
2019-01-16,17,644.681,657.0,1.9,3.0,пасмурно,"пасм, 66% снег"
2019-01-16,18,662.912,679.0,3.2,4.0,"пасмурно, дождь","пасм, 66% снег"
2019-01-16,19,660.033,679.0,3.2,4.0,"пасмурно, дождь","пасм, 66% снег"
2019-01-16,20,648.466,668.0,3.2,4.0,"пасмурно, дождь","пасм, 66% снег"
2019-01-16,21,633.047,652.0,4.3,4.0,"пасмурно, дождь","пасм, 52% дождь"
2019-01-16,22,611.44,631.0,4.3,4.0,"пасмурно, дождь","пасм, 52% дождь"
2019-01-16,23,577.663,600.0,4.3,4.0,"пасмурно, дождь","пасм, 52% дождь"
2019-01-17,0,532.551,542.0,4.6,5.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,1,495.713,506.0,4.6,5.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,2,470.183,482.0,4.6,5.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,3,461.196,468.00000000000006,4.1,4.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,4,454.556,463.99999999999994,4.1,4.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,5,455.094,465.0,4.1,4.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,6,469.081,478.99999999999994,3.3,3.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,7,515.752,525.0,3.3,3.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,8,573.488,582.0,3.3,3.0,"пасмурно, дождь","пасм, ветер, 72% дождь"
2019-01-17,9,615.922,626.0,2.6,4.0,"пасмурно, дождь","пасм, ветер, 42% дождь"
2019-01-17,10,640.119,649.0,2.6,4.0,"пасмурно, дождь","пасм, ветер, 42% дождь"
2019-01-17,11,655.269,658.0,2.6,4.0,"пасмурно, дождь","пасм, ветер, 42% дождь"
2019-01-17,12,654.465,656.0,3.2,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,13,648.621,648.0,3.2,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,14,647.037,650.0,3.2,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,15,641.591,650.0,3.8,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,16,640.469,649.0,3.8,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,17,641.666,657.0,3.8,4.0,"пасмурно, дождь","обл с проясн, ветер"
2019-01-17,18,661.91,679.0,4.0,2.0,"пасмурно, дождь",обл с проясн
2019-01-17,19,663.808,679.0,4.0,2.0,"пасмурно, дождь",обл с проясн
2019-01-17,20,650.587,668.0,4.0,2.0,"пасмурно, дождь",обл с проясн
2019-01-17,21,635.972,652.0,3.6,2.0,"пасмурно, дождь","пасм, 42% снег"
2019-01-17,22,613.094,631.0,3.6,2.0,"пасмурно, дождь","пасм, 42% снег"
2019-01-17,23,572.143,600.0,3.6,2.0,"пасмурно, дождь","пасм, 42% снег"
2019-01-18,0,526.917,537.988213685778,3.0,1.0,пасмурно,пасмурно
2019-01-18,1,490.388,501.989002361079,3.0,1.0,пасмурно,пасмурно
2019-01-18,2,467.882,477.9895281446131,3.0,1.0,пасмурно,пасмурно
2019-01-18,3,455.687,465.98979103638015,0.0,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,4,450.173,462.9898567593218,0.0,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,5,455.806,464.98981294402734,0.0,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,6,477.044,478.9895062369659,-0.8,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,7,523.863,524.9884984851922,-0.8,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,8,580.95,581.9872497492988,-0.8,0.0,"пасм, снег","пасм, снегопад"
2019-01-18,9,620.299,625.9862858128196,-0.4,0.0,"пасм, снег","пасм, снег"
2019-01-18,10,644.353,648.9857819369328,-0.4,0.0,"пасм, снег","пасм, снег"
2019-01-18,11,655.443,657.9855847681075,-0.4,0.0,"пасм, снег","пасм, снег"
2019-01-18,12,651.497,655.9856285834021,0.6,1.0,облачно,обл с проясн
2019-01-18,13,640.544,647.9858038445801,0.6,1.0,облачно,обл с проясн
2019-01-18,14,640.996,645.3698611549853,0.6,1.0,облачно,обл с проясн
2019-01-18,15,644.023,644.7078756578478,-0.2,-1.0,ясно,обл с проясн
2019-01-18,16,639.15,644.0838893282197,-0.2,-1.0,ясно,обл с проясн
2019-01-18,17,639.249,644.410882164419,-0.2,-1.0,ясно,обл с проясн
2019-01-18,18,659.108,666.6583947630828,-0.7,-2.0,ясно,обл с проясн
2019-01-18,19,665.146,665.9984092221302,-0.7,-2.0,ясно,обл с проясн
2019-01-18,20,651.35,652.4827053258904,-0.7,-2.0,ясно,обл с проясн
2019-01-18,21,633.403,640.9809573076491,-0.7,-2.0,ясно,пасмурно
2019-01-18,22,617.398,621.8963754150968,-0.7,-2.0,ясно,пасмурно
2019-01-18,23,587.574,588.5801053121803,-0.7,-2.0,ясно,пасмурно
2019-01-19,0,545.266,538.0,0.2,-3.0,малообл,ясно
2019-01-19,1,510.749,501.0,0.2,-3.0,малообл,ясно
2019-01-19,2,484.022,478.00000000000006,0.2,-3.0,малообл,ясно
2019-01-19,3,469.086,464.0,-0.5,-3.0,малообл,ясно
2019-01-19,4,461.474,455.99999999999994,-0.5,-3.0,малообл,ясно
2019-01-19,5,458.568,453.0,-0.5,-3.0,малообл,ясно
2019-01-19,6,464.743,458.0,-1.0,-3.0,малообл,ясно
2019-01-19,7,486.408,480.0,-1.0,-3.0,малообл,ясно
2019-01-19,8,518.016,510.99999999999994,-1.0,-3.0,малообл,ясно
2019-01-19,9,557.298,552.0,-0.1,0.0,малообл,ясно
2019-01-19,10,590.561,586.0,-0.1,0.0,малообл,ясно
2019-01-19,11,611.938,607.0,-0.1,0.0,малообл,ясно
2019-01-19,12,617.558,611.0,1.0,1.0,малообл,ясно
2019-01-19,13,610.643,604.0,1.0,1.0,малообл,ясно
2019-01-19,14,603.866,601.0,1.0,1.0,малообл,ясно
2019-01-19,15,599.615,596.0,-0.2,-1.0,малообл,ясно
2019-01-19,16,600.633,596.0,-0.2,-1.0,малообл,ясно
2019-01-19,17,606.341,606.0,-0.2,-1.0,малообл,ясно
2019-01-19,18,640.068,640.0,-1.3,-1.0,малообл,ясно
2019-01-19,19,642.981,639.0,-1.3,-1.0,малообл,ясно
2019-01-19,20,631.389,627.0,-1.3,-1.0,малообл,ясно
2019-01-19,21,614.786,614.0,0.0,-2.0,малообл,ясно
2019-01-19,22,598.455,595.0,0.0,-2.0,малообл,ясно
2019-01-19,23,572.046,567.0,0.0,-2.0,малообл,ясно
2019-01-20,0,536.856,534.7526365797984,0.0,0.0,малообл,облачно
2019-01-20,1,502.079,498.12666147096934,0.0,0.0,малообл,облачно
2019-01-20,2,478.04,473.59467814301115,0.0,0.0,малообл,облачно
2019-01-20,3,464.489,459.4796877356196,-0.2,1.0,малообл,облачно
2019-01-20,4,456.643,451.27269331312846,-0.2,1.0,малообл,облачно
2019-01-20,5,453.061,449.2586946818506,-0.2,1.0,малообл,облачно
2019-01-20,6,457.723,454.3156912450939,0.0,0.0,"пасм, ветер",облачно
2019-01-20,7,471.649,468.3416817129702,0.0,0.0,"пасм, ветер",облачно
2019-01-20,8,494.315,489.51266732507696,0.0,0.0,"пасм, ветер",облачно
2019-01-20,9,524.231,518.9806472985105,0.0,1.0,"пасм, ветер","обл, 65% снег"
2019-01-20,10,559.663,553.3696239276135,0.0,1.0,"пасм, ветер","обл, 65% снег"
2019-01-20,11,592.342,585.9996017521396,0.0,1.0,"пасм, ветер","обл, 65% снег"
2019-01-20,12,605.381,597.9995935968932,0.8,2.0,"пасм, ветер","обл, 65% снег"
2019-01-20,13,604.601,597.9995935968932,0.8,2.0,"пасм, ветер","обл, 65% снег"
2019-01-20,14,601.454,596.9995942764972,0.8,2.0,"пасм, снег, ветер","обл, 65% снег"
2019-01-20,15,599.544,595.9995949561011,-0.4,0.0,"пасм, снег, ветер","обл, 65% снег"
2019-01-20,16,606.955,597.9995935968932,-0.4,0.0,"пасм, снег, ветер","обл, 65% снег"
2019-01-20,17,612.563,609.999585441647,-0.4,0.0,"пасм, снег, ветер","обл, 65% снег"
2019-01-20,18,636.383,639.9995650535313,-3.2,-1.0,"пасм, снег",облачно
2019-01-20,19,643.333,641.9995636943236,-3.2,-1.0,"пасм, снег",облачно
2019-01-20,20,635.322,633.9995691311544,-3.2,-1.0,"пасм, снег",облачно
2019-01-20,21,625.871,621.9995772864007,-5.5,-2.0,пасмурно,облачно
2019-01-20,22,608.506,603.9995895192701,-5.5,-2.0,пасмурно,облачно
2019-01-20,23,576.21,566.9996146646129,-5.5,-2.0,пасмурно,облачно
2019-01-21,0,533.184,534.0471834037302,-6.2,-3.0,ясно,малообл
2019-01-21,1,498.006,491.3254486710159,-6.2,-3.0,ясно,малообл
2019-01-21,2,474.611,468.4351266017192,-6.2,-3.0,ясно,малообл
2019-01-21,3,464.183,458.78441242187637,-7.6,-4.0,ясно,малообл
2019-01-21,4,457.621,453.98655451752603,-7.6,-4.0,ясно,малообл
2019-01-21,5,459.413,453.98655451752603,-7.6,-4.0,ясно,малообл
2019-01-21,6,476.972,468.98611028352354,-6.0,-4.0,ясно,малообл
2019-01-21,7,524.887,521.9845406567149,-6.0,-4.0,ясно,малообл
2019-01-21,8,584.845,581.9827637207052,-6.0,-4.0,ясно,малообл
2019-01-21,9,626.658,622.9815494810985,-2.3,-5.0,п/обл,малообл
2019-01-21,10,655.85,645.9808683222947,-2.3,-5.0,п/обл,малообл
2019-01-21,11,670.741,655.9805721662931,-2.3,-5.0,п/обл,малообл
2019-01-21,12,668.803,654.9806017818933,0.5,1.0,"пасм, снег",малообл
2019-01-21,13,659.734,645.9808683222947,0.5,1.0,"пасм, снег",малообл
2019-01-21,14,658.732,644.980897937895,0.5,1.0,"пасм, снег",малообл
2019-01-21,15,657.238,641.5819986013198,-0.9,-1.0,"пасм, снег",пасмурно
2019-01-21,16,661.157,640.4650316819452,-0.9,-1.0,"пасм, снег",пасмурно
2019-01-21,17,660.429,645.6628777400556,-0.9,-1.0,"пасм, снег",пасмурно
2019-01-21,18,674.175,666.9802463946913,-1.8,-2.0,"пасм, снег",пасмурно
2019-01-21,19,675.1,668.9801871634909,-1.8,-2.0,"пасм, снег",пасмурно
