;time;target;temp;weather;wind;day;month;year;weekday;type_day;prev_day;prev_hour
381;21;633.047;4.3;1189;0;16;1;2019;2;0;640.995;648.466
382;22;611.44;4.3;1189;0;16;1;2019;2;0;621.91;633.047
383;23;577.663;4.3;1189;0;16;1;2019;2;0;588.595;611.44
384;0;532.551;4.6;1189;0;17;1;2019;3;0;543.942;577.663
385;1;495.713;4.6;1189;0;17;1;2019;3;0;502.007;532.551
386;2;470.183;4.6;1189;0;17;1;2019;3;0;480.259;495.713
387;3;461.196;4.1;1189;0;17;1;2019;3;0;468.035;470.183
388;4;454.556;4.1;1189;0;17;1;2019;3;0;462.163;461.196
389;5;455.094;4.1;1189;0;17;1;2019;3;0;464.27;454.556
390;6;469.081;3.3;1189;0;17;1;2019;3;0;481.208;455.094
391;7;515.752;3.3;1189;0;17;1;2019;3;0;525.927;469.081
392;8;573.488;3.3;1189;0;17;1;2019;3;0;582.542;515.752
393;9;615.922;2.6;1189;0;17;1;2019;3;0;616.275;573.488
394;10;640.119;2.6;1189;0;17;1;2019;3;0;640.63;615.922
395;11;655.269;2.6;1189;0;17;1;2019;3;0;650.671;640.119
396;12;654.465;3.2;1189;0;17;1;2019;3;0;646.196;655.269
397;13;648.621;3.2;1189;0;17;1;2019;3;0;633.629;654.465
398;14;647.037;3.2;1189;0;17;1;2019;3;0;636.179;648.621
399;15;641.591;3.8;1189;0;17;1;2019;3;0;636.37;647.037
400;16;640.469;3.8;1189;0;17;1;2019;3;0;640.059;641.591
401;17;641.666;3.8;1189;0;17;1;2019;3;0;644.681;640.469
402;18;661.91;4.0;1189;0;17;1;2019;3;0;662.912;641.666
403;19;663.808;4.0;1189;0;17;1;2019;3;0;660.033;661.91
404;20;650.587;4.0;1189;0;17;1;2019;3;0;648.466;663.808
405;21;635.972;3.6;1189;0;17;1;2019;3;0;633.047;650.587
406;22;613.094;3.6;1189;0;17;1;2019;3;0;611.44;635.972
407;23;572.143;3.6;1189;0;17;1;2019;3;0;577.663;613.094
408;0;526.917;3.0;1009;0;18;1;2019;4;0;532.551;572.143
409;1;490.388;3.0;1009;0;18;1;2019;4;0;495.713;526.917
410;2;467.882;3.0;1009;0;18;1;2019;4;0;470.183;490.388
411;3;455.687;0.0;1219;0;18;1;2019;4;0;461.196;467.882
412;4;450.173;0.0;1219;0;18;1;2019;4;0;454.556;455.687
413;5;455.806;0.0;1219;0;18;1;2019;4;0;455.094;450.173
414;6;477.044;-0.8;1219;0;18;1;2019;4;0;469.081;455.806
415;7;523.863;-0.8;1219;0;18;1;2019;4;0;515.752;477.044
416;8;580.95;-0.8;1219;0;18;1;2019;4;0;573.488;523.863
417;9;620.299;-0.4;1219;0;18;1;2019;4;0;615.922;580.95
418;10;644.353;-0.4;1219;0;18;1;2019;4;0;640.119;620.299
419;11;655.443;-0.4;1219;0;18;1;2019;4;0;655.269;644.353
420;12;651.497;0.6;1006;0;18;1;2019;4;0;654.465;655.443
421;13;640.544;0.6;1006;0;18;1;2019;4;0;648.621;651.497
422;14;640.996;0.6;1006;0;18;1;2019;4;0;647.037;640.544
423;15;644.023;-0.2;1000;0;18;1;2019;4;0;641.591;640.996
424;16;639.15;-0.2;1000;0;18;1;2019;4;0;640.469;644.023
425;17;639.249;-0.2;1000;0;18;1;2019;4;0;641.666;639.15
426;18;659.108;-0.7;1000;0;18;1;2019;4;0;661.91;639.249
427;19;665.146;-0.7;1000;0;18;1;2019;4;0;663.808;659.108
428;20;651.35;-0.7;1000;0;18;1;2019;4;0;650.587;665.146
429;21;633.403;-0.7;1000;0;18;1;2019;4;0;635.972;651.35
430;22;617.398;-0.7;1000;0;18;1;2019;4;0;613.094;633.403
431;23;587.574;-0.7;1000;0;18;1;2019;4;0;572.143;617.398
432;0;545.266;0.2;1003;0;19;1;2019;5;1;526.917;587.574
433;1;510.749;0.2;1003;0;19;1;2019;5;1;490.388;545.266
434;2;484.022;0.2;1003;0;19;1;2019;5;1;467.882;510.749
435;3;469.086;-0.5;1003;0;19;1;2019;5;1;455.687;484.022
436;4;461.474;-0.5;1003;0;19;1;2019;5;1;450.173;469.086
437;5;458.568;-0.5;1003;0;19;1;2019;5;1;455.806;461.474
438;6;464.743;-1.0;1003;0;19;1;2019;5;1;477.044;458.568
439;7;486.408;-1.0;1003;0;19;1;2019;5;1;523.863;464.743
440;8;518.016;-1.0;1003;0;19;1;2019;5;1;580.95;486.408
441;9;557.298;-0.1;1003;0;19;1;2019;5;1;620.299;518.016
442;10;590.561;-0.1;1003;0;19;1;2019;5;1;644.353;557.298
443;11;611.938;-0.1;1003;0;19;1;2019;5;1;655.443;590.561
444;12;617.558;1.0;1003;0;19;1;2019;5;1;651.497;611.938
445;13;610.643;1.0;1003;0;19;1;2019;5;1;640.544;617.558
446;14;603.866;1.0;1003;0;19;1;2019;5;1;640.996;610.643
447;15;599.615;-0.2;1003;0;19;1;2019;5;1;644.023;603.866
448;16;600.633;-0.2;1003;0;19;1;2019;5;1;639.15;599.615
449;17;606.341;-0.2;1003;0;19;1;2019;5;1;639.249;600.633
450;18;640.068;-1.3;1003;0;19;1;2019;5;1;659.108;606.341
451;19;642.981;-1.3;1003;0;19;1;2019;5;1;665.146;640.068
452;20;631.389;-1.3;1003;0;19;1;2019;5;1;651.35;642.981
453;21;614.786;0.0;1003;0;19;1;2019;5;1;633.403;631.389
454;22;598.455;0.0;1003;0;19;1;2019;5;1;617.398;614.786
455;23;572.046;0.0;1003;0;19;1;2019;5;1;587.574;598.455
456;0;536.856;0.0;1003;0;20;1;2019;6;1;545.266;572.046
457;1;502.079;0.0;1003;0;20;1;2019;6;1;510.749;536.856
458;2;478.04;0.0;1003;0;20;1;2019;6;1;484.022;502.079
459;3;464.489;-0.2;1003;0;20;1;2019;6;1;469.086;478.04
460;4;456.643;-0.2;1003;0;20;1;2019;6;1;461.474;464.489
461;5;453.061;-0.2;1003;0;20;1;2019;6;1;458.568;456.643
462;6;457.723;0.0;1009;3;20;1;2019;6;1;464.743;453.061
463;7;471.649;0.0;1009;3;20;1;2019;6;1;486.408;457.723
464;8;494.315;0.0;1009;3;20;1;2019;6;1;518.016;471.649
465;9;524.231;0.0;1009;3;20;1;2019;6;1;557.298;494.315
466;10;559.663;0.0;1009;3;20;1;2019;6;1;590.561;524.231
467;11;592.342;0.0;1009;3;20;1;2019;6;1;611.938;559.663
468;12;605.381;0.8;1009;3;20;1;2019;6;1;617.558;592.342
469;13;604.601;0.8;1009;3;20;1;2019;6;1;610.643;605.381
470;14;601.454;0.8;1219;3;20;1;2019;6;1;603.866;604.601
471;15;599.544;-0.4;1219;3;20;1;2019;6;1;599.615;601.454
472;16;606.955;-0.4;1219;3;20;1;2019;6;1;600.633;599.544
473;17;612.563;-0.4;1219;3;20;1;2019;6;1;606.341;606.955
474;18;636.383;-3.2;1219;0;20;1;2019;6;1;640.068;612.563
475;19;643.333;-3.2;1219;0;20;1;2019;6;1;642.981;636.383
476;20;635.322;-3.2;1219;0;20;1;2019;6;1;631.389;643.333
477;21;625.871;-5.5;1009;0;20;1;2019;6;1;614.786;635.322
478;22;608.506;-5.5;1009;0;20;1;2019;6;1;598.455;625.871
479;23;576.21;-5.5;1009;0;20;1;2019;6;1;572.046;608.506
480;0;533.184;-6.2;1000;0;21;1;2019;0;0;536.856;576.21
481;1;498.006;-6.2;1000;0;21;1;2019;0;0;502.079;533.184
482;2;474.611;-6.2;1000;0;21;1;2019;0;0;478.04;498.006
483;3;464.183;-7.6;1000;0;21;1;2019;0;0;464.489;474.611
484;4;457.621;-7.6;1000;0;21;1;2019;0;0;456.643;464.183
485;5;459.413;-7.6;1000;0;21;1;2019;0;0;453.061;457.621
486;6;476.972;-6.0;1000;0;21;1;2019;0;0;457.723;459.413
487;7;524.887;-6.0;1000;0;21;1;2019;0;0;471.649;476.972
488;8;584.845;-6.0;1000;0;21;1;2019;0;0;494.315;524.887
489;9;626.658;-2.3;1003;0;21;1;2019;0;0;524.231;584.845
490;10;655.85;-2.3;1003;0;21;1;2019;0;0;559.663;626.658
491;11;670.741;-2.3;1003;0;21;1;2019;0;0;592.342;655.85
492;12;668.803;0.5;1219;0;21;1;2019;0;0;605.381;670.741
493;13;659.734;0.5;1219;0;21;1;2019;0;0;604.601;668.803
494;14;658.732;0.5;1219;0;21;1;2019;0;0;601.454;659.734
495;15;657.238;-0.9;1219;0;21;1;2019;0;0;599.544;658.732
496;16;661.157;-0.9;1219;0;21;1;2019;0;0;606.955;657.238
497;17;660.429;-0.9;1219;0;21;1;2019;0;0;612.563;661.157
498;18;674.175;-1.8;1219;0;21;1;2019;0;0;636.383;660.429
499;19;675.1;-1.8;1219;0;21;1;2019;0;0;643.333;674.175
500;20;661.597;-1.8;1219;0;21;1;2019;0;0;635.322;675.1
501;21;649.333;-3.1;1009;0;21;1;2019;0;0;625.871;661.597
502;22;627.812;-3.1;1009;0;21;1;2019;0;0;608.506;649.333
503;23;592.759;-3.1;1009;0;21;1;2019;0;0;576.21;627.812
504;0;546.601;-3.7;1009;0;22;1;2019;1;0;533.184;592.759
505;1;508.166;-3.7;1009;0;22;1;2019;1;0;498.006;546.601
506;2;485.543;-3.7;1009;0;22;1;2019;1;0;474.611;508.166
507;3;473.236;-3.9;1009;0;22;1;2019;1;0;464.183;485.543
508;4;467.938;-3.9;1009;0;22;1;2019;1;0;457.621;473.236
509;5;469.496;-3.9;1009;0;22;1;2019;1;0;459.413;467.938
510;6;485.557;-4.0;1000;0;22;1;2019;1;0;476.972;469.496
511;7;533.283;-4.0;1000;0;22;1;2019;1;0;524.887;485.557
512;8;591.265;-4.0;1000;0;22;1;2019;1;0;584.845;533.283
513;9;631.895;-4.6;1000;0;22;1;2019;1;0;626.658;591.265
514;10;660.76;-4.6;1000;0;22;1;2019;1;0;655.85;631.895
515;11;665.577;-4.6;1000;0;22;1;2019;1;0;670.741;660.76
516;12;663.233;-2.8;1000;0;22;1;2019;1;0;668.803;665.577
517;13;652.053;-2.8;1000;0;22;1;2019;1;0;659.734;663.233
518;14;651.37;-2.8;1000;0;22;1;2019;1;0;658.732;652.053
519;15;649.935;-4.7;1000;0;22;1;2019;1;0;657.238;651.37
520;16;648.22;-4.7;1000;0;22;1;2019;1;0;661.157;649.935
521;17;648.93;-4.7;1000;0;22;1;2019;1;0;660.429;648.22
522;18;668.847;-8.7;1000;0;22;1;2019;1;0;674.175;648.93
523;19;684.876;-8.7;1000;0;22;1;2019;1;0;675.1;668.847
524;20;672.522;-8.7;1000;0;22;1;2019;1;0;661.597;684.876
525;21;659.983;-9.4;1000;0;22;1;2019;1;0;649.333;672.522
526;22;637.614;-9.4;1000;0;22;1;2019;1;0;627.812;659.983
527;23;602.714;-9.4;1000;0;22;1;2019;1;0;592.759;637.614
528;0;559.781;-10.6;1000;0;23;1;2019;2;0;546.601;602.714
529;1;523.152;-10.6;1000;0;23;1;2019;2;0;508.166;559.781
530;2;498.788;-10.6;1000;0;23;1;2019;2;0;485.543;523.152
531;3;486.437;-11.4;1000;0;23;1;2019;2;0;473.236;498.788
532;4;481.189;-11.4;1000;0;23;1;2019;2;0;467.938;486.437
533;5;482.263;-11.4;1000;0;23;1;2019;2;0;469.496;481.189
534;6;500.803;-11.2;1000;0;23;1;2019;2;0;485.557;482.263
535;7;550.495;-11.2;1000;0;23;1;2019;2;0;533.283;500.803
536;8;611.137;-11.2;1000;0;23;1;2019;2;0;591.265;550.495
537;9;650.773;-7.7;1000;0;23;1;2019;2;0;631.895;611.137
538;10;682.139;-7.7;1000;0;23;1;2019;2;0;660.76;650.773
539;11;692.705;-7.7;1000;0;23;1;2019;2;0;665.577;682.139
540;12;688.794;-4.6;1000;0;23;1;2019;2;0;663.233;692.705
541;13;670.35;-4.6;1000;0;23;1;2019;2;0;652.053;688.794
542;14;662.482;-4.6;1000;0;23;1;2019;2;0;651.37;670.35
543;15;659.108;-6.0;1000;0;23;1;2019;2;0;649.935;662.482
544;16;660.511;-6.0;1000;0;23;1;2019;2;0;648.22;659.108
545;17;658.353;-6.0;1000;0;23;1;2019;2;0;648.93;660.511
546;18;679.183;-8.8;1000;0;23;1;2019;2;0;668.847;658.353
547;19;694.077;-8.8;1000;0;23;1;2019;2;0;684.876;679.183
548;20;681.693;-8.8;1000;0;23;1;2019;2;0;672.522;694.077
549;21;669.869;-10.2;1000;0;23;1;2019;2;0;659.983;681.693
550;22;648.119;-10.2;1000;0;23;1;2019;2;0;637.614;669.869
551;23;614.727;-10.2;1000;0;23;1;2019;2;0;602.714;648.119
552;0;567.896;-11.2;1000;0;24;1;2019;3;0;559.781;614.727
553;1;528.417;-11.2;1000;0;24;1;2019;3;0;523.152;567.896
554;2;505.977;-11.2;1000;0;24;1;2019;3;0;498.788;528.417
555;3;498.0;-12.1;1000;0;24;1;2019;3;0;486.437;505.977
556;4;491.876;-12.1;1000;0;24;1;2019;3;0;481.189;498.0
557;5;493.395;-12.1;1000;0;24;1;2019;3;0;482.263;491.876
558;6;510.758;-12.2;1000;0;24;1;2019;3;0;500.803;493.395
559;7;561.231;-12.2;1000;0;24;1;2019;3;0;550.495;510.758
560;8;624.817;-12.2;1000;0;24;1;2019;3;0;611.137;561.231
561;9;664.008;-10.4;1000;0;24;1;2019;3;0;650.773;624.817
562;10;693.076;-10.4;1000;0;24;1;2019;3;0;682.139;664.008
563;11;706.64;-10.4;1000;0;24;1;2019;3;0;692.705;693.076
564;12;700.189;-7.3;1000;0;24;1;2019;3;0;688.794;706.64
565;13;685.058;-7.3;1000;0;24;1;2019;3;0;670.35;700.189
566;14;679.882;-7.3;1000;0;24;1;2019;3;0;662.482;685.058
567;15;672.849;-7.3;1000;0;24;1;2019;3;0;659.108;679.882
568;16;668.348;-7.3;1000;0;24;1;2019;3;0;660.511;672.849
569;17;670.022;-7.3;1000;0;24;1;2019;3;0;658.353;668.348
570;18;691.116;-10.1;1000;0;24;1;2019;3;0;679.183;670.022
571;19;708.672;-10.1;1000;0;24;1;2019;3;0;694.077;691.116
572;20;697.296;-10.1;1000;0;24;1;2019;3;0;681.693;708.672
573;21;681.251;-11.0;1000;0;24;1;2019;3;0;669.869;697.296
574;22;658.544;-11.0;1000;0;24;1;2019;3;0;648.119;681.251
575;23;621.699;-11.0;1000;0;24;1;2019;3;0;614.727;658.544
576;0;576.305;-11.4;1030;0;25;1;2019;4;0;567.896;621.699
577;1;537.491;-11.4;1030;0;25;1;2019;4;0;528.417;576.305
578;2;515.493;-11.4;1030;0;25;1;2019;4;0;505.977;537.491
579;3;504.864;-11.1;1030;0;25;1;2019;4;0;498.0;515.493
580;4;498.515;-11.1;1030;0;25;1;2019;4;0;491.876;504.864
581;5;501.371;-11.1;1030;0;25;1;2019;4;0;493.395;498.515
582;6;517.402;-8.4;1030;0;25;1;2019;4;0;510.758;501.371
583;7;566.477;-8.4;1030;0;25;1;2019;4;0;561.231;517.402
584;8;624.913;-8.4;1030;0;25;1;2019;4;0;624.817;566.477
585;9;669.737;-7.0;1006;0;25;1;2019;4;0;664.008;624.913
586;10;699.763;-7.0;1006;0;25;1;2019;4;0;693.076;669.737
587;11;710.456;-7.0;1213;0;25;1;2019;4;0;706.64;699.763
588;12;707.411;-5.4;1213;0;25;1;2019;4;0;700.189;710.456
589;13;695.826;-5.4;1213;0;25;1;2019;4;0;685.058;707.411
590;14;692.695;-5.4;1213;0;25;1;2019;4;0;679.882;695.826
591;15;689.304;-5.3;1219;0;25;1;2019;4;0;672.849;692.695
592;16;686.633;-5.3;1219;0;25;1;2019;4;0;668.348;689.304
593;17;685.105;-5.3;1219;0;25;1;2019;4;0;670.022;686.633
594;18;700.315;-6.2;1219;0;25;1;2019;4;0;691.116;685.105
595;19;708.291;-6.2;1219;0;25;1;2019;4;0;708.672;700.315
596;20;692.1;-6.2;1219;0;25;1;2019;4;0;697.296;708.291
597;21;676.906;-7.7;1219;0;25;1;2019;4;0;681.251;692.1
598;22;657.676;-7.7;1219;0;25;1;2019;4;0;658.544;676.906
599;23;623.894;-7.7;1219;0;25;1;2019;4;0;621.699;657.676
600;0;578.847;-5.8;1219;0;26;1;2019;5;1;576.305;623.894
601;1;538.638;-5.8;1219;0;26;1;2019;5;1;537.491;578.847
602;2;512.829;-5.8;1219;0;26;1;2019;5;1;515.493;538.638
603;3;500.753;-5.3;1219;0;26;1;2019;5;1;504.864;512.829
604;4;494.79;-5.3;1219;0;26;1;2019;5;1;498.515;500.753
605;5;492.585;-5.3;1219;0;26;1;2019;5;1;501.371;494.79
606;6;497.938;-4.7;1219;0;26;1;2019;5;1;517.402;492.585
607;7;517.822;-4.7;1219;0;26;1;2019;5;1;566.477;497.938
608;8;552.454;-4.7;1219;0;26;1;2019;5;1;624.913;517.822
609;9;588.193;-4.2;1219;0;26;1;2019;5;1;669.737;552.454
610;10;631.236;-4.2;1219;0;26;1;2019;5;1;699.763;588.193
611;11;655.799;-4.2;1219;0;26;1;2019;5;1;710.456;631.236
612;12;662.028;-3.1;1219;0;26;1;2019;5;1;707.411;655.799
613;13;652.846;-3.1;1219;0;26;1;2019;5;1;695.826;662.028
614;14;649.637;-3.1;1219;0;26;1;2019;5;1;692.695;652.846
615;15;642.854;-5.2;1003;0;26;1;2019;5;1;689.304;649.637
616;16;638.028;-5.2;1003;0;26;1;2019;5;1;686.633;642.854
617;17;639.127;-5.2;1003;0;26;1;2019;5;1;685.105;638.028
618;18;666.363;-9.6;1000;0;26;1;2019;5;1;700.315;639.127
619;19;684.165;-9.6;1000;0;26;1;2019;5;1;708.291;666.363
620;20;672.858;-9.6;1000;0;26;1;2019;5;1;692.1;684.165
621;21;656.984;-11.6;1006;0;26;1;2019;5;1;676.906;672.858
622;22;641.057;-11.6;1006;0;26;1;2019;5;1;657.676;656.984
623;23;614.926;-11.6;1006;0;26;1;2019;5;1;623.894;641.057
624;0;574.72;-10.5;1009;0;27;1;2019;6;1;578.847;614.926
625;1;538.396;-10.5;1009;0;27;1;2019;6;1;538.638;574.72
626;2;513.026;-10.5;1009;0;27;1;2019;6;1;512.829;538.396
627;3;501.166;-6.8;1009;0;27;1;2019;6;1;500.753;513.026
628;4;491.833;-6.8;1009;0;27;1;2019;6;1;494.79;501.166
629;5;486.572;-6.8;1009;0;27;1;2019;6;1;492.585;491.833
630;6;490.186;-4.9;1009;0;27;1;2019;6;1;497.938;486.572
631;7;503.095;-4.9;1009;0;27;1;2019;6;1;517.822;490.186
632;8;526.141;-4.9;1009;0;27;1;2019;6;1;552.454;503.095
633;9;553.49;-4.0;1009;0;27;1;2019;6;1;588.193;526.141
634;10;594.615;-4.0;1009;0;27;1;2019;6;1;631.236;553.49
635;11;621.292;-4.0;1009;0;27;1;2019;6;1;655.799;594.615
636;12;630.364;-3.3;1219;0;27;1;2019;6;1;662.028;621.292
637;13;625.946;-3.3;1219;0;27;1;2019;6;1;652.846;630.364
638;14;624.186;-3.3;1219;0;27;1;2019;6;1;649.637;625.946
639;15;621.912;-3.8;1219;0;27;1;2019;6;1;642.854;624.186
640;16;623.334;-3.8;1219;0;27;1;2019;6;1;638.028;621.912
641;17;628.994;-3.8;1219;0;27;1;2019;6;1;639.127;623.334
642;18;660.014;-3.2;1219;0;27;1;2019;6;1;666.363;628.994
643;19;674.075;-3.2;1219;0;27;1;2019;6;1;684.165;660.014
644;20;667.803;-3.2;1219;0;27;1;2019;6;1;672.858;674.075
645;21;655.011;-2.4;1219;0;27;1;2019;6;1;656.984;667.803
646;22;633.89;-2.4;1219;0;27;1;2019;6;1;641.057;655.011
647;23;597.287;-2.4;1219;0;27;1;2019;6;1;614.926;633.89
648;0;553.834;-1.9;1219;0;28;1;2019;0;0;574.72;597.287
649;1;517.031;-1.9;1219;0;28;1;2019;0;0;538.396;553.834
650;2;496.697;-1.9;1219;0;28;1;2019;0;0;513.026;517.031
651;3;486.298;-1.4;1219;0;28;1;2019;0;0;501.166;496.697
652;4;482.044;-1.4;1219;0;28;1;2019;0;0;491.833;486.298
653;5;485.022;-1.4;1219;0;28;1;2019;0;0;486.572;482.044
654;6;499.244;-1.2;1009;0;28;1;2019;0;0;490.186;485.022
655;7;548.856;-1.2;1009;0;28;1;2019;0;0;503.095;499.244
656;8;607.515;-1.2;1009;0;28;1;2019;0;0;526.141;548.856
657;9;646.327;-0.9;1006;0;28;1;2019;0;0;553.49;607.515
658;10;675.523;-0.9;1006;0;28;1;2019;0;0;594.615;646.327
659;11;687.801;-0.9;1006;0;28;1;2019;0;0;621.292;675.523
660;12;685.965;-0.4;1006;0;28;1;2019;0;0;630.364;687.801
661;13;675.771;-0.4;1006;0;28;1;2019;0;0;625.946;685.965
662;14;673.463;-0.4;1006;0;28;1;2019;0;0;624.186;675.771
663;15;673.713;-0.1;1006;0;28;1;2019;0;0;621.912;673.463
664;16;668.19;-0.1;1006;0;28;1;2019;0;0;623.334;673.713
665;17;664.183;-0.1;1006;0;28;1;2019;0;0;628.994;668.19
666;18;675.502;-0.7;1213;0;28;1;2019;0;0;660.014;664.183
667;19;689.655;-0.7;1213;0;28;1;2019;0;0;674.075;675.502
668;20;673.762;-0.7;1213;0;28;1;2019;0;0;667.803;689.655
669;21;658.667;-1.2;1219;0;28;1;2019;0;0;655.011;673.762
670;22;639.621;-1.2;1219;0;28;1;2019;0;0;633.89;658.667
671;23;602.414;-1.2;1219;0;28;1;2019;0;0;597.287;639.621
672;0;553.091;-1.7;1219;0;29;1;2019;1;0;553.834;602.414
673;1;510.422;-1.7;1219;0;29;1;2019;1;0;517.031;553.091
674;2;484.717;-1.7;1219;0;29;1;2019;1;0;496.697;510.422
675;3;474.34;-1.5;1219;0;29;1;2019;1;0;486.298;484.717
676;4;468.466;-1.5;1219;0;29;1;2019;1;0;482.044;474.34
677;5;468.59;-1.5;1219;0;29;1;2019;1;0;485.022;468.466
678;6;484.874;0.2;1006;0;29;1;2019;1;0;499.244;468.59
679;7;534.85;0.2;1006;0;29;1;2019;1;0;548.856;484.874
680;8;595.506;0.2;1006;0;29;1;2019;1;0;607.515;534.85
681;9;634.311;0.5;1006;0;29;1;2019;1;0;646.327;595.506
682;10;660.341;0.5;1006;0;29;1;2019;1;0;675.523;634.311
683;11;672.176;0.5;1006;0;29;1;2019;1;0;687.801;660.341
684;12;666.011;1.5;1204;0;29;1;2019;1;0;685.965;672.176
685;13;655.944;1.5;1204;0;29;1;2019;1;0;675.771;666.011
686;14;660.783;1.5;1204;0;29;1;2019;1;0;673.463;655.944
687;15;658.448;1.1;1153;0;29;1;2019;1;0;673.713;660.783
688;16;657.893;1.1;1153;0;29;1;2019;1;0;668.19;658.448
689;17;652.846;1.1;1153;0;29;1;2019;1;0;664.183;657.893
690;18;671.032;0.7;1183;0;29;1;2019;1;0;675.502;652.846
691;19;681.304;0.7;1183;0;29;1;2019;1;0;689.655;671.032
692;20;665.303;0.7;1183;0;29;1;2019;1;0;673.762;681.304
693;21;651.671;-0.2;1006;0;29;1;2019;1;0;658.667;665.303
694;22;628.063;-0.2;1006;0;29;1;2019;1;0;639.621;651.671
695;23;590.382;-0.2;1006;0;29;1;2019;1;0;602.414;628.063
696;0;541.678;-1.7;1030;0;30;1;2019;2;0;553.091;590.382
697;1;502.383;-1.7;1030;0;30;1;2019;2;0;510.422;541.678
698;2;478.301;-1.7;1030;0;30;1;2019;2;0;484.717;502.383
699;3;469.569;-4.2;1030;0;30;1;2019;2;0;474.34;478.301
700;4;464.99;-4.2;1030;0;30;1;2019;2;0;468.466;469.569
701;5;467.281;-4.2;1030;0;30;1;2019;2;0;468.59;464.99
702;6;484.22;-4.2;1030;0;30;1;2019;2;0;484.874;467.281
703;7;535.189;-4.2;1030;0;30;1;2019;2;0;534.85;484.22
704;8;594.607;-4.2;1030;0;30;1;2019;2;0;595.506;535.189
705;9;636.979;-2.1;1030;0;30;1;2019;2;0;634.311;594.607
706;10;668.158;-2.1;1030;0;30;1;2019;2;0;660.341;636.979
707;11;671.901;-2.1;1030;0;30;1;2019;2;0;672.176;668.158
708;12;668.944;-0.9;1030;0;30;1;2019;2;0;666.011;671.901
709;13;652.85;-0.9;1030;0;30;1;2019;2;0;655.944;668.944
710;14;648.917;-0.9;1000;0;30;1;2019;2;0;660.783;652.85
711;15;645.557;-2.8;1000;0;30;1;2019;2;0;658.448;648.917
712;16;641.894;-2.8;1000;0;30;1;2019;2;0;657.893;645.557
713;17;638.035;-2.8;1000;0;30;1;2019;2;0;652.846;641.894
714;18;656.417;-4.6;1135;0;30;1;2019;2;0;671.032;638.035
715;19;682.645;-4.6;1135;0;30;1;2019;2;0;681.304;656.417
716;20;673.934;-4.6;1135;0;30;1;2019;2;0;665.303;682.645
717;21;660.711;-5.3;1147;0;30;1;2019;2;0;651.671;673.934
718;22;639.011;-5.3;1147;0;30;1;2019;2;0;628.063;660.711
719;23;601.618;-5.3;1147;0;30;1;2019;2;0;590.382;639.011
720;0;551.764;-5.4;1030;0;31;1;2019;3;0;541.678;601.618
721;1;509.703;-5.4;1030;0;31;1;2019;3;0;502.383;551.764
722;2;486.041;-5.4;1030;0;31;1;2019;3;0;478.301;509.703
723;3;476.1;-4.7;1030;0;31;1;2019;3;0;469.569;486.041
724;4;471.236;-4.7;1030;0;31;1;2019;3;0;464.99;476.1
725;5;473.084;-4.7;1030;0;31;1;2019;3;0;467.281;471.236
726;6;490.386;-2.8;1009;0;31;1;2019;3;0;484.22;473.084
727;7;540.404;-2.8;1009;0;31;1;2019;3;0;535.189;490.386
728;8;603.175;-2.8;1009;0;31;1;2019;3;0;594.607;540.404
729;9;645.177;-1.6;1009;0;31;1;2019;3;0;636.979;603.175
730;10;673.782;-1.6;1009;0;31;1;2019;3;0;668.158;645.177
731;11;682.5;-1.6;1009;0;31;1;2019;3;0;671.901;673.782
732;12;681.315;-0.3;1213;0;31;1;2019;3;0;668.944;682.5
733;13;668.784;-0.3;1213;0;31;1;2019;3;0;652.85;681.315
734;14;667.103;-0.3;1213;0;31;1;2019;3;0;648.917;668.784
735;15;663.497;-0.6;1009;0;31;1;2019;3;0;645.557;667.103
736;16;663.962;-0.6;1009;0;31;1;2019;3;0;641.894;663.497
737;17;663.172;-0.6;1009;0;31;1;2019;3;0;638.035;663.962
738;18;672.195;-1.2;1009;0;31;1;2019;3;0;656.417;663.172
739;19;686.187;-1.2;1009;0;31;1;2019;3;0;682.645;672.195
740;20;674.494;-1.2;1009;0;31;1;2019;3;0;673.934;686.187
741;21;661.116;-1.1;1213;0;31;1;2019;3;0;660.711;674.494
742;22;636.278;-1.1;1213;0;31;1;2019;3;0;639.011;661.116
743;23;601.936;-1.1;1213;0;31;1;2019;3;0;601.618;636.278
744;0;557.528;-1.5;1213;0;1;2;2019;4;0;551.764;601.936
745;1;519.482;-1.5;1213;0;1;2;2019;4;0;509.703;557.528
746;2;494.38;-1.5;1213;0;1;2;2019;4;0;486.041;519.482
747;3;484.917;-1.2;1009;0;1;2;2019;4;0;476.1;494.38
748;4;478.837;-1.2;1009;0;1;2;2019;4;0;471.236;484.917
749;5;478.951;-1.2;1009;0;1;2;2019;4;0;473.084;478.837
750;6;493.133;-1.1;1009;0;1;2;2019;4;0;490.386;478.951
751;7;538.0;-1.1;1009;0;1;2;2019;4;0;540.404;493.133
752;8;592.102;-1.1;1009;0;1;2;2019;4;0;603.175;538.0
753;9;627.539;-0.5;1006;0;1;2;2019;4;0;645.177;592.102
754;10;658.514;-0.5;1006;0;1;2;2019;4;0;673.782;627.539
755;11;668.653;-0.5;1006;0;1;2;2019;4;0;682.5;658.514
756;12;664.161;0.1;1030;0;1;2;2019;4;0;681.315;668.653
757;13;651.688;0.1;1030;0;1;2;2019;4;0;668.784;664.161
758;14;652.217;0.1;1030;0;1;2;2019;4;0;667.103;651.688
759;15;644.469;-0.6;1030;0;1;2;2019;4;0;663.497;652.217
