time;target;day;month;year
19;634.514;14;2;2019
20;623.727;14;2;2019
21;608.275;14;2;2019
22;589.903;14;2;2019
23;557.322;14;2;2019
0;511.935;15;2;2019
1;475.791;15;2;2019
2;452.383;15;2;2019
3;442.19;15;2;2019
4;435.882;15;2;2019
5;435.911;15;2;2019
6;451.809;15;2;2019
7;495.753;15;2;2019
8;543.32;15;2;2019
9;578.275;15;2;2019
10;612.231;15;2;2019
11;626.093;15;2;2019
12;627.598;15;2;2019
13;619.414;15;2;2019
14;615.776;15;2;2019
15;615.553;15;2;2019
16;612.48;15;2;2019
17;606.497;15;2;2019
18;610.889;15;2;2019
19;631.395;15;2;2019
20;620.816;15;2;2019
21;604.198;15;2;2019
22;587.517;15;2;2019
23;556.439;15;2;2019
0;517.424;16;2;2019
1;479.056;16;2;2019
2;454.061;16;2;2019
3;441.097;16;2;2019
4;432.706;16;2;2019
5;431.572;16;2;2019
6;438.45;16;2;2019
7;461.9;16;2;2019
8;486.684;16;2;2019
9;522.497;16;2;2019
10;563.069;16;2;2019
11;579.967;16;2;2019
12;577.133;16;2;2019
13;563.51;16;2;2019
14;556.043;16;2;2019
15;546.138;16;2;2019
16;539.706;16;2;2019
17;535.762;16;2;2019
18;545.375;16;2;2019
19;583.268;16;2;2019
20;584.415;16;2;2019
21;570.933;16;2;2019
22;556.832;16;2;2019
23;529.659;16;2;2019
0;494.15;17;2;2019
1;459.137;17;2;2019
2;437.05;17;2;2019
3;424.128;17;2;2019
4;418.876;17;2;2019
5;417.75;17;2;2019
6;422.319;17;2;2019
7;439.105;17;2;2019
8;454.834;17;2;2019
9;482.269;17;2;2019
10;526.804;17;2;2019
11;551.84;17;2;2019
12;561.402;17;2;2019
13;558.087;17;2;2019
14;557.512;17;2;2019
15;555.448;17;2;2019
16;554.744;17;2;2019
17;560.491;17;2;2019
18;572.783;17;2;2019
19;597.487;17;2;2019
20;595.647;17;2;2019
21;584.904;17;2;2019
22;566.408;17;2;2019
23;531.395;17;2;2019
0;487.36;18;2;2019
1;452.018;18;2;2019
2;429.73;18;2;2019
3;420.16;18;2;2019
4;413.161;18;2;2019
5;414.483;18;2;2019
6;429.293;18;2;2019
7;476.525;18;2;2019
8;524.874;18;2;2019
9;561.614;18;2;2019
10;599.586;18;2;2019
11;611.001;18;2;2019
12;609.613;18;2;2019
13;600.189;18;2;2019
14;599.131;18;2;2019
15;592.407;18;2;2019
16;581.199;18;2;2019
17;570.338;18;2;2019
18;567.316;18;2;2019
19;600.808;18;2;2019
20;605.061;18;2;2019
21;588.157;18;2;2019
22;569.791;18;2;2019
23;535.948;18;2;2019
0;490.547;19;2;2019
1;451.86;19;2;2019
2;429.766;19;2;2019
3;420.153;19;2;2019
4;416.002;19;2;2019
5;416.975;19;2;2019
6;432.199;19;2;2019
7;479.828;19;2;2019
8;524.154;19;2;2019
9;558.641;19;2;2019
10;587.679;19;2;2019
11;592.523;19;2;2019
12;585.01;19;2;2019
13;568.72;19;2;2019
14;568.773;19;2;2019
15;567.83;19;2;2019
16;563.973;19;2;2019
17;573.569;19;2;2019
18;585.013;19;2;2019
19;605.59;19;2;2019
20;602.069;19;2;2019
21;588.072;19;2;2019
22;568.537;19;2;2019
23;532.761;19;2;2019
0;487.584;20;2;2019
1;451.969;20;2;2019
2;428.862;20;2;2019
3;419.097;20;2;2019
4;412.082;20;2;2019
5;414.033;20;2;2019
6;428.772;20;2;2019
7;474.865;20;2;2019
8;519.307;20;2;2019
9;558.048;20;2;2019
10;590.844;20;2;2019
11;602.579;20;2;2019
12;601.562;20;2;2019
13;590.246;20;2;2019
14;593.934;20;2;2019
15;589.839;20;2;2019
16;584.929;20;2;2019
17;577.594;20;2;2019
18;571.335;20;2;2019
19;604.229;20;2;2019
20;610.479;20;2;2019
21;595.888;20;2;2019
22;575.357;20;2;2019
23;541.149;20;2;2019
0;494.592;21;2;2019
1;455.966;21;2;2019
2;435.243;21;2;2019
3;425.956;21;2;2019
4;422.042;21;2;2019
5;424.782;21;2;2019
6;439.81;21;2;2019
7;486.141;21;2;2019
8;529.763;21;2;2019
9;562.837;21;2;2019
10;598.023;21;2;2019
11;605.234;21;2;2019
12;603.356;21;2;2019
13;590.721;21;2;2019
14;593.364;21;2;2019
15;595.37;21;2;2019
16;598.474;21;2;2019
17;595.033;21;2;2019
18;594.716;21;2;2019
19;617.379;21;2;2019
20;617.34;21;2;2019
21;603.426;21;2;2019
22;584.562;21;2;2019
23;552.847;21;2;2019
0;508.111;22;2;2019
1;468.991;22;2;2019
2;449.1;22;2;2019
3;438.549;22;2;2019
4;431.285;22;2;2019
5;432.241;22;2;2019
6;449.668;22;2;2019
7;493.299;22;2;2019
8;537.473;22;2;2019
9;579.191;22;2;2019
10;614.69;22;2;2019
11;619.73;22;2;2019
12;616.552;22;2;2019
13;602.956;22;2;2019
14;600.32;22;2;2019
15;595.404;22;2;2019
16;583.984;22;2;2019
17;579.605;22;2;2019
18;584.47;22;2;2019
19;616.649;22;2;2019
20;623.775;22;2;2019
21;609.951;22;2;2019
22;594.908;22;2;2019
23;565.196;22;2;2019
0;526.885;23;2;2019
1;489.085;23;2;2019
2;465.81;23;2;2019
3;451.857;23;2;2019
4;444.214;23;2;2019
5;445.097;23;2;2019
6;451.039;23;2;2019
7;468.649;23;2;2019
8;488.461;23;2;2019
9;527.501;23;2;2019
10;573.629;23;2;2019
11;597.318;23;2;2019
12;602.992;23;2;2019
13;600.973;23;2;2019
14;596.888;23;2;2019
15;592.864;23;2;2019
16;585.132;23;2;2019
17;579.282;23;2;2019
18;579.768;23;2;2019
19;601.776;23;2;2019
20;603.324;23;2;2019
21;590.01;23;2;2019
22;575.199;23;2;2019
23;548.909;23;2;2019
0;515.879;24;2;2019
1;482.326;24;2;2019
2;457.842;24;2;2019
3;443.427;24;2;2019
4;434.597;24;2;2019
5;432.85;24;2;2019
6;435.687;24;2;2019
7;451.249;24;2;2019
8;463.825;24;2;2019
9;500.305;24;2;2019
10;541.857;24;2;2019
11;564.964;24;2;2019
12;565.98;24;2;2019
13;558.857;24;2;2019
14;552.185;24;2;2019
15;544.029;24;2;2019
16;537.71;24;2;2019
17;541.046;24;2;2019
18;548.31;24;2;2019
19;582.967;24;2;2019
20;601.466;24;2;2019
21;593.854;24;2;2019
22;578.845;24;2;2019
23;543.79;24;2;2019
0;501.978;25;2;2019
1;465.957;25;2;2019
2;445.622;25;2;2019
3;434.532;25;2;2019
4;430.865;25;2;2019
5;431.397;25;2;2019
6;448.331;25;2;2019
7;496.997;25;2;2019
8;539.262;25;2;2019
9;580.419;25;2;2019
10;616.214;25;2;2019
11;624.325;25;2;2019
12;624.839;25;2;2019
13;617.281;25;2;2019
14;617.727;25;2;2019
15;616.634;25;2;2019
16;613.438;25;2;2019
17;610.168;25;2;2019
18;607.263;25;2;2019
19;626.86;25;2;2019
20;623.431;25;2;2019
21;606.702;25;2;2019
22;585.662;25;2;2019
23;550.029;25;2;2019
0;505.14;26;2;2019
1;465.834;26;2;2019
2;445.657;26;2;2019
3;433.226;26;2;2019
4;431.383;26;2;2019
5;432.206;26;2;2019
6;448.467;26;2;2019
7;493.992;26;2;2019
8;534.689;26;2;2019
9;570.167;26;2;2019
10;598.314;26;2;2019
11;603.759;26;2;2019
12;595.76;26;2;2019
13;583.416;26;2;2019
14;581.632;26;2;2019
15;577.837;26;2;2019
16;571.949;26;2;2019
17;567.393;26;2;2019
18;562.434;26;2;2019
19;596.864;26;2;2019
20;613.122;26;2;2019
21;598.732;26;2;2019
22;578.217;26;2;2019
23;540.718;26;2;2019
0;492.335;27;2;2019
1;454.735;27;2;2019
2;434.308;27;2;2019
3;424.813;27;2;2019
4;419.521;27;2;2019
5;423.385;27;2;2019
6;439.706;27;2;2019
7;487.332;27;2;2019
8;526.885;27;2;2019
9;562.48;27;2;2019
10;589.586;27;2;2019
11;591.641;27;2;2019
12;582.841;27;2;2019
13;570.753;27;2;2019
14;569.571;27;2;2019
15;563.301;27;2;2019
16;559.637;27;2;2019
17;558.743;27;2;2019
18;560.634;27;2;2019
19;591.06;27;2;2019
20;603.212;27;2;2019
21;591.749;27;2;2019
22;573.474;27;2;2019
23;537.42;27;2;2019
0;489.279;28;2;2019
1;453.904;28;2;2019
2;433.215;28;2;2019
3;422.457;28;2;2019
4;416.504;28;2;2019
5;417.96;28;2;2019
6;432.857;28;2;2019
7;480.777;28;2;2019
8;521.465;28;2;2019
9;562.708;28;2;2019
10;596.789;28;2;2019
11;603.363;28;2;2019
12;596.308;28;2;2019
13;578.74;28;2;2019
14;576.72;28;2;2019
15;564.992;28;2;2019
16;564.83;28;2;2019
17;560.424;28;2;2019
18;560.542;28;2;2019
19;590.289;28;2;2019
20;606.364;28;2;2019
21;591.885;28;2;2019
22;571.228;28;2;2019
23;537.378;28;2;2019
0;491.167;1;3;2019
1;455.187;1;3;2019
2;434.251;1;3;2019
3;424.611;1;3;2019
4;420.569;1;3;2019
5;422.92;1;3;2019
6;437.882;1;3;2019
7;483.754;1;3;2019
8;522.124;1;3;2019
9;565.136;1;3;2019
10;597.185;1;3;2019
11;608.389;1;3;2019
12;609.869;1;3;2019
13;600.592;1;3;2019
14;600.56;1;3;2019
15;597.608;1;3;2019
16;593.985;1;3;2019
17;588.961;1;3;2019
18;589.122;1;3;2019
19;614.46;1;3;2019
20;622.018;1;3;2019
21;601.438;1;3;2019
22;579.105;1;3;2019
23;548.26;1;3;2019
0;508.971;2;3;2019
1;472.071;2;3;2019
2;448.616;2;3;2019
3;435.009;2;3;2019
4;427.056;2;3;2019
5;427.432;2;3;2019
6;434.69;2;3;2019
7;456.049;2;3;2019
8;482.315;2;3;2019
9;530.238;2;3;2019
10;567.752;2;3;2019
11;581.797;2;3;2019
12;579.661;2;3;2019
13;570.436;2;3;2019
14;565.572;2;3;2019
15;561.089;2;3;2019
16;556.842;2;3;2019
17;554.918;2;3;2019
18;559.156;2;3;2019
19;587.023;2;3;2019
20;602.125;2;3;2019
21;587.188;2;3;2019
22;567.625;2;3;2019
23;538.53;2;3;2019
0;498.885;3;3;2019
1;465.175;3;3;2019
2;442.289;3;3;2019
3;430.509;3;3;2019
4;424.434;3;3;2019
5;421.479;3;3;2019
6;424.963;3;3;2019
7;441.319;3;3;2019
8;453.323;3;3;2019
9;495.989;3;3;2019
10;539.101;3;3;2019
11;560.177;3;3;2019
12;562.999;3;3;2019
13;559.792;3;3;2019
14;560.194;3;3;2019
15;562.875;3;3;2019
16;568.831;3;3;2019
17;570.753;3;3;2019
18;579.007;3;3;2019
19;595.042;3;3;2019
20;599.848;3;3;2019
21;588.768;3;3;2019
22;570.354;3;3;2019
23;534.065;3;3;2019
0;489.404;4;3;2019
1;454.807;4;3;2019
2;430.308;4;3;2019
3;419.153;4;3;2019
4;414.822;4;3;2019
5;417.185;4;3;2019
6;434.161;4;3;2019
7;483.836;4;3;2019
8;526.149;4;3;2019
9;565.471;4;3;2019
10;594.322;4;3;2019
11;605.937;4;3;2019
12;604.307;4;3;2019
13;592.878;4;3;2019
14;591.38;4;3;2019
15;586.4;4;3;2019
16;583.546;4;3;2019
17;578.153;4;3;2019
18;573.064;4;3;2019
19;591.326;4;3;2019
20;602.252;4;3;2019
21;584.611;4;3;2019
22;560.593;4;3;2019
23;526.686;4;3;2019
0;481.542;5;3;2019
1;444.429;5;3;2019
2;422.673;5;3;2019
3;415.116;5;3;2019
4;411.562;5;3;2019
5;413.188;5;3;2019
6;431.327;5;3;2019
7;476.063;5;3;2019
8;518.539;5;3;2019
9;558.6;5;3;2019
10;592.976;5;3;2019
11;602.419;5;3;2019
12;607.504;5;3;2019
13;604.245;5;3;2019
14;608.069;5;3;2019
15;606.833;5;3;2019
16;601.744;5;3;2019
17;597.511;5;3;2019
18;595.194;5;3;2019
19;612.62;5;3;2019
20;619.689;5;3;2019
21;603.762;5;3;2019
22;578.193;5;3;2019
23;542.25;5;3;2019
0;494.16;6;3;2019
1;452.908;6;3;2019
2;429.931;6;3;2019
3;418.318;6;3;2019
4;412.33;6;3;2019
5;412.839;6;3;2019
6;429.005;6;3;2019
7;476.168;6;3;2019
8;517.031;6;3;2019
9;559.009;6;3;2019
10;584.139;6;3;2019
11;588.372;6;3;2019
12;581.107;6;3;2019
13;566.404;6;3;2019
14;569.753;6;3;2019
15;569.261;6;3;2019
16;573.183;6;3;2019
17;571.441;6;3;2019
18;568.726;6;3;2019
19;592.867;6;3;2019
20;605.211;6;3;2019
21;592.238;6;3;2019
22;571.171;6;3;2019
23;538.355;6;3;2019
0;493.605;7;3;2019
1;452.585;7;3;2019
2;429.006;7;3;2019
3;416.174;7;3;2019
4;408.129;7;3;2019
5;412.508;7;3;2019
6;428.616;7;3;2019
7;472.448;7;3;2019
8;515.4;7;3;2019
9;557.893;7;3;2019
10;588.727;7;3;2019
11;591.915;7;3;2019
12;591.707;7;3;2019
13;580.073;7;3;2019
14;579.416;7;3;2019
15;576.232;7;3;2019
16;567.483;7;3;2019
17;558.722;7;3;2019
18;558.035;7;3;2019
19;574.171;7;3;2019
20;585.808;7;3;2019
21;573.227;7;3;2019
22;554.211;7;3;2019
23;526.238;7;3;2019
0;486.567;8;3;2019
1;448.839;8;3;2019
2;423.994;8;3;2019
3;411.192;8;3;2019
4;404.169;8;3;2019
5;401.595;8;3;2019
6;406.275;8;3;2019
7;421.685;8;3;2019
8;434.212;8;3;2019
9;480.224;8;3;2019
10;513.332;8;3;2019
11;525.802;8;3;2019
12;529.295;8;3;2019
13;531.869;8;3;2019
14;530.479;8;3;2019
15;525.208;8;3;2019
16;523.77;8;3;2019
17;520.238;8;3;2019
18;516.508;8;3;2019
19;532.062;8;3;2019
20;550.017;8;3;2019
21;542.544;8;3;2019
22;528.505;8;3;2019
23;503.952;8;3;2019
0;472.591;9;3;2019
1;440.196;9;3;2019
2;419.049;9;3;2019
3;407.207;9;3;2019
4;400.836;9;3;2019
5;398.736;9;3;2019
6;406.291;9;3;2019
7;420.869;9;3;2019
8;435.564;9;3;2019
9;481.85;9;3;2019
10;521.045;9;3;2019
11;541.66;9;3;2019
12;548.451;9;3;2019
13;540.566;9;3;2019
14;538.27;9;3;2019
15;541.425;9;3;2019
16;544.602;9;3;2019
17;545.623;9;3;2019
18;542.588;9;3;2019
19;555.985;9;3;2019
20;569.111;9;3;2019
21;556.667;9;3;2019
22;538.636;9;3;2019
23;508.51;9;3;2019
0;469.529;10;3;2019
1;436.501;10;3;2019
2;414.618;10;3;2019
3;403.087;10;3;2019
4;397.752;10;3;2019
5;396.227;10;3;2019
6;401.488;10;3;2019
7;418.222;10;3;2019
8;433.505;10;3;2019
9;481.15;10;3;2019
10;523.059;10;3;2019
11;545.892;10;3;2019
12;553.117;10;3;2019
13;550.084;10;3;2019
14;547.547;10;3;2019
15;543.461;10;3;2019
16;539.805;10;3;2019
17;535.882;10;3;2019
18;537.528;10;3;2019
19;558.716;10;3;2019
20;582.939;10;3;2019
21;575.551;10;3;2019
22;558.468;10;3;2019
23;525.913;10;3;2019
0;480.559;11;3;2019
1;440.471;11;3;2019
2;417.729;11;3;2019
3;412.209;11;3;2019
4;404.771;11;3;2019
5;407.141;11;3;2019
6;421.719;11;3;2019
7;466.958;11;3;2019
8;506.313;11;3;2019
9;554.192;11;3;2019
10;585.77;11;3;2019
11;598.589;11;3;2019
12;600.618;11;3;2019
13;590.405;11;3;2019
14;594.246;11;3;2019
15;593.429;11;3;2019
16;588.418;11;3;2019
17;580.055;11;3;2019
18;571.234;11;3;2019
19;588.622;11;3;2019
20;613.285;11;3;2019
21;596.561;11;3;2019
22;577.964;11;3;2019
23;545.393;11;3;2019
0;496.514;12;3;2019
1;455.793;12;3;2019
2;432.945;12;3;2019
3;422.733;12;3;2019
4;420.439;12;3;2019
5;422.578;12;3;2019
6;436.03;12;3;2019
7;481.387;12;3;2019
8;522.253;12;3;2019
9;571.561;12;3;2019
10;603.403;12;3;2019
11;609.797;12;3;2019
12;607.385;12;3;2019
13;593.237;12;3;2019
14;595.491;12;3;2019
15;593.682;12;3;2019
16;591.08;12;3;2019
17;585.206;12;3;2019
18;583.292;12;3;2019
19;603.158;12;3;2019
20;618.673;12;3;2019
21;602.082;12;3;2019
22;579.857;12;3;2019
23;543.372;12;3;2019
0;497.857;13;3;2019
1;456.876;13;3;2019
2;437.594;13;3;2019
3;425.549;13;3;2019
4;421.359;13;3;2019
5;422.248;13;3;2019
6;440.846;13;3;2019
7;481.044;13;3;2019
8;524.853;13;3;2019
9;571.94;13;3;2019
10;601.897;13;3;2019
11;611.201;13;3;2019
12;614.716;13;3;2019
13;611.331;13;3;2019
14;610.517;13;3;2019
15;611.742;13;3;2019
16;601.894;13;3;2019
17;585.868;13;3;2019
18;576.741;13;3;2019
19;597.525;13;3;2019
20;616.384;13;3;2019
21;600.024;13;3;2019
22;577.357;13;3;2019
23;540.9;13;3;2019
0;495.672;14;3;2019
1;455.978;14;3;2019
2;434.679;14;3;2019
3;422.851;14;3;2019
4;417.432;14;3;2019
5;416.912;14;3;2019
6;434.076;14;3;2019
7;477.082;14;3;2019
8;519.55;14;3;2019
9;567.434;14;3;2019
10;600.108;14;3;2019
11;612.034;14;3;2019
12;615.459;14;3;2019
13;606.146;14;3;2019
14;605.028;14;3;2019
15;599.629;14;3;2019
16;590.484;14;3;2019
17;581.457;14;3;2019
18;570.548;14;3;2019
19;581.742;14;3;2019
20;605.511;14;3;2019
21;595.698;14;3;2019
22;573.076;14;3;2019
23;538.451;14;3;2019
0;489.662;15;3;2019
1;449.387;15;3;2019
2;428.875;15;3;2019
3;417.707;15;3;2019
4;412.512;15;3;2019
5;413.892;15;3;2019
6;429.083;15;3;2019
7;471.521;15;3;2019
8;513.491;15;3;2019
9;560.968;15;3;2019
10;591.29;15;3;2019
11;599.338;15;3;2019
12;599.272;15;3;2019
13;591.356;15;3;2019
14;591.051;15;3;2019
15;591.311;15;3;2019
16;594.6;15;3;2019
17;591.629;15;3;2019
18;588.546;15;3;2019
19;594.898;15;3;2019
20;606.084;15;3;2019
21;590.041;15;3;2019
22;568.196;15;3;2019
23;543.087;15;3;2019
0;504.688;16;3;2019
1;463.949;16;3;2019
2;437.547;16;3;2019
3;423.719;16;3;2019
4;417.064;16;3;2019
5;416.509;16;3;2019
6;422.42;16;3;2019
7;441.349;16;3;2019
8;466.22;16;3;2019
9;520.43;16;3;2019
10;557.076;16;3;2019
11;579.904;16;3;2019
12;585.505;16;3;2019
13;580.516;16;3;2019
14;576.56;16;3;2019
15;569.473;16;3;2019
16;548.297;16;3;2019
17;555.544;16;3;2019
18;563.711;16;3;2019
19;573.394;16;3;2019
20;589.108;16;3;2019
21;579.439;16;3;2019
22;558.973;16;3;2019
23;533.577;16;3;2019
0;493.281;17;3;2019
1;456.34;17;3;2019
2;432.82;17;3;2019
3;418.231;17;3;2019
4;411.736;17;3;2019
5;407.957;17;3;2019
6;416.193;17;3;2019
7;426.632;17;3;2019
8;441.365;17;3;2019
9;481.645;17;3;2019
10;522.273;17;3;2019
11;545.222;17;3;2019
12;550.97;17;3;2019
13;545.129;17;3;2019
14;539.647;17;3;2019
15;532.877;17;3;2019
16;528.637;17;3;2019
17;530.305;17;3;2019
18;540.101;17;3;2019
19;556.613;17;3;2019
20;581.481;17;3;2019
21;572.919;17;3;2019
22;556.413;17;3;2019
23;523.093;17;3;2019
0;479.228;18;3;2019
1;441.363;18;3;2019
2;419.144;18;3;2019
3;408.613;18;3;2019
4;402.027;18;3;2019
5;403.14;18;3;2019
6;419.047;18;3;2019
7;460.926;18;3;2019
8;504.721;18;3;2019
9;548.389;18;3;2019
10;583.022;18;3;2019
11;595.357;18;3;2019
12;593.635;18;3;2019
13;586.945;18;3;2019
14;588.189;18;3;2019
15;588.507;18;3;2019
16;587.737;18;3;2019
17;581.374;18;3;2019
18;569.51;18;3;2019
19;576.582;18;3;2019
20;600.721;18;3;2019
21;588.216;18;3;2019
22;569.615;18;3;2019
23;533.152;18;3;2019
0;487.417;19;3;2019
1;446.572;19;3;2019
2;424.329;19;3;2019
3;414.015;19;3;2019
4;410.058;19;3;2019
5;410.455;19;3;2019
6;426.38;19;3;2019
7;463.615;19;3;2019
8;505.756;19;3;2019
9;551.701;19;3;2019
10;584.156;19;3;2019
11;593.881;19;3;2019
12;587.025;19;3;2019
13;572.993;19;3;2019
14;575.338;19;3;2019
15;572.839;19;3;2019
16;567.811;19;3;2019
17;560.659;19;3;2019
18;552.012;19;3;2019
19;561.014;19;3;2019
20;593.793;19;3;2019
21;590.327;19;3;2019
22;569.783;19;3;2019
23;535.411;19;3;2019
0;490.008;20;3;2019
1;450.132;20;3;2019
2;429.755;20;3;2019
3;419.331;20;3;2019
4;412.446;20;3;2019
5;415.044;20;3;2019
6;431.369;20;3;2019
7;468.681;20;3;2019
8;514.754;20;3;2019
9;557.287;20;3;2019
10;583.64;20;3;2019
11;590.094;20;3;2019
12;586.621;20;3;2019
13;574.781;20;3;2019
14;573.668;20;3;2019
15;573.676;20;3;2019
16;570.111;20;3;2019
17;568.305;20;3;2019
18;565.334;20;3;2019
19;579.213;20;3;2019
20;599.736;20;3;2019
21;589.733;20;3;2019
22;568.655;20;3;2019
23;533.125;20;3;2019
0;486.337;21;3;2019
1;446.892;21;3;2019
2;425.699;21;3;2019
3;414.071;21;3;2019
4;408.972;21;3;2019
5;412.065;21;3;2019
6;425.716;21;3;2019
7;464.221;21;3;2019
8;508.097;21;3;2019
9;559.161;21;3;2019
10;589.409;21;3;2019
11;596.763;21;3;2019
12;593.643;21;3;2019
13;580.408;21;3;2019
14;575.951;21;3;2019
15;573.491;21;3;2019
16;574.773;21;3;2019
17;577.819;21;3;2019
18;578.316;21;3;2019
19;590.186;21;3;2019
20;597.671;21;3;2019
21;583.211;21;3;2019
22;561.223;21;3;2019
23;527.933;21;3;2019
0;483.066;22;3;2019
1;444.063;22;3;2019
2;421.918;22;3;2019
3;411.624;22;3;2019
4;404.629;22;3;2019
5;405.982;22;3;2019
6;421.554;22;3;2019
7;458.587;22;3;2019
8;498.557;22;3;2019
9;542.736;22;3;2019
10;566.213;22;3;2019
11;569.057;22;3;2019
12;568.224;22;3;2019
13;553.032;22;3;2019
14;550.902;22;3;2019
15;547.523;22;3;2019
16;542.548;22;3;2019
17;535.077;22;3;2019
18;531.408;22;3;2019
19;538.836;22;3;2019
20;573.196;22;3;2019
21;572.071;22;3;2019
22;557.011;22;3;2019
23;528.357;22;3;2019
0;487.66;23;3;2019
1;450.304;23;3;2019
2;426.137;23;3;2019
3;415.382;23;3;2019
4;407.287;23;3;2019
5;407.12;23;3;2019
6;414.197;23;3;2019
7;422.452;23;3;2019
8;453.223;23;3;2019
9;503.21;23;3;2019
10;536.183;23;3;2019
11;551.286;23;3;2019
12;547.252;23;3;2019
13;534.456;23;3;2019
14;528.885;23;3;2019
15;522.079;23;3;2019
16;513.871;23;3;2019
17;513.871;23;3;2019
18;524.445;23;3;2019
19;542.952;23;3;2019
20;560.799;23;3;2019
21;552.181;23;3;2019
22;532.328;23;3;2019
23;505.95;23;3;2019
0;468.373;24;3;2019
1;432.728;24;3;2019
2;411.147;24;3;2019
3;399.745;24;3;2019
4;395.293;24;3;2019
5;393.476;24;3;2019
6;397.819;24;3;2019
7;401.206;24;3;2019
8;426.941;24;3;2019
9;472.006;24;3;2019
10;507.381;24;3;2019
11;524.243;24;3;2019
12;523.463;24;3;2019
13;515.477;24;3;2019
14;513.686;24;3;2019
15;513.627;24;3;2019
16;514.663;24;3;2019
17;513.055;24;3;2019
18;517.756;24;3;2019
19;525.83;24;3;2019
20;557.597;24;3;2019
21;566.191;24;3;2019
22;546.761;24;3;2019
23;513.533;24;3;2019
0;469.812;25;3;2019
1;432.449;25;3;2019
2;411.804;25;3;2019
3;402.619;25;3;2019
4;396.32;25;3;2019
5;399.021;25;3;2019
6;416.912;25;3;2019
7;444.416;25;3;2019
8;486.07;25;3;2019
9;538.619;25;3;2019
10;570.492;25;3;2019
11;579.828;25;3;2019
12;577.848;25;3;2019
13;567.62;25;3;2019
14;574.138;25;3;2019
15;574.178;25;3;2019
16;571.3;25;3;2019
17;564.495;25;3;2019
18;554.827;25;3;2019
19;564.704;25;3;2019
20;588.163;25;3;2019
21;586.74;25;3;2019
22;563.487;25;3;2019
23;526.355;25;3;2019
0;480.838;26;3;2019
1;445.564;26;3;2019
2;424.579;26;3;2019
3;414.224;26;3;2019
4;410.777;26;3;2019
5;412.189;26;3;2019
6;425.055;26;3;2019
7;452.727;26;3;2019
8;498.068;26;3;2019
9;554.351;26;3;2019
10;588.825;26;3;2019
11;603.655;26;3;2019
12;615.933;26;3;2019
13;615.964;26;3;2019
14;604.055;26;3;2019
15;598.039;26;3;2019
16;591.867;26;3;2019
17;586.908;26;3;2019
18;583.123;26;3;2019
19;585.272;26;3;2019
20;601.744;26;3;2019
21;596.015;26;3;2019
22;571.683;26;3;2019
23;538.724;26;3;2019
0;494.147;27;3;2019
1;457.56;27;3;2019
2;437.137;27;3;2019
3;426.86;27;3;2019
4;421.773;27;3;2019
5;423.133;27;3;2019
6;434.245;27;3;2019
7;462.369;27;3;2019
8;504.768;27;3;2019
9;552.166;27;3;2019
10;583.569;27;3;2019
11;590.696;27;3;2019
12;583.958;27;3;2019
13;575.841;27;3;2019
14;578.126;27;3;2019
15;573.967;27;3;2019
16;577.027;27;3;2019
17;577.665;27;3;2019
18;576.291;27;3;2019
19;589.179;27;3;2019
20;603.155;27;3;2019
21;592.98;27;3;2019
22;567.955;27;3;2019
23;531.166;27;3;2019
0;483.979;28;3;2019
1;445.489;28;3;2019
2;424.207;28;3;2019
3;413.447;28;3;2019
4;406.919;28;3;2019
5;407.86;28;3;2019
6;423.777;28;3;2019
7;453.362;28;3;2019
8;495.96;28;3;2019
9;545.091;28;3;2019
10;578.729;28;3;2019
11;593.326;28;3;2019
12;590.137;28;3;2019
13;578.895;28;3;2019
14;575.171;28;3;2019
15;569.202;28;3;2019
16;563.268;28;3;2019
17;555.487;28;3;2019
18;548.789;28;3;2019
19;555.687;28;3;2019
20;585.041;28;3;2019
21;590.796;28;3;2019
22;569.844;28;3;2019
23;535.496;28;3;2019
0;489.672;29;3;2019
1;445.013;29;3;2019
2;424.201;29;3;2019
3;416.393;29;3;2019
4;408.204;29;3;2019
5;408.8;29;3;2019
6;424.228;29;3;2019
7;453.149;29;3;2019
8;493.685;29;3;2019
9;537.101;29;3;2019
10;562.21;29;3;2019
11;566.11;29;3;2019
12;564.443;29;3;2019
13;553.305;29;3;2019
14;550.296;29;3;2019
15;548.587;29;3;2019
16;543.773;29;3;2019
17;537.003;29;3;2019
18;535.286;29;3;2019
19;541.113;29;3;2019
20;566.107;29;3;2019
21;570.875;29;3;2019
22;550.945;29;3;2019
23;521.513;29;3;2019
0;480.095;30;3;2019
1;442.21;30;3;2019
2;419.14;30;3;2019
3;407.38;30;3;2019
4;401.397;30;3;2019
5;399.758;30;3;2019
6;403.622;30;3;2019
7;413.17;30;3;2019
8;445.723;30;3;2019
9;494.946;30;3;2019
10;525.553;30;3;2019
11;535.143;30;3;2019
12;529.603;30;3;2019
13;517.195;30;3;2019
14;512.09;30;3;2019
15;508.127;30;3;2019
16;500.835;30;3;2019
17;495.176;30;3;2019
18;496.973;30;3;2019
19;503.223;30;3;2019
20;528.823;30;3;2019
21;544.686;30;3;2019
22;529.811;30;3;2019
23;501.923;30;3;2019
0;460.805;31;3;2019
1;430.024;31;3;2019
2;408.287;31;3;2019
3;395.201;31;3;2019
4;388.344;31;3;2019
5;385.92;31;3;2019
6;389.959;31;3;2019
7;393.646;31;3;2019
8;418.112;31;3;2019
9;459.676;31;3;2019
10;494.51;31;3;2019
11;508.595;31;3;2019
12;512.643;31;3;2019
13;507.949;31;3;2019
14;506.302;31;3;2019
