time;target;temp;weather;wind;day;month;year;weekend
16;668.348;-7.3;1000;0;24;1;2019;0
17;670.022;-7.3;1000;0;24;1;2019;0
18;691.116;-10.1;1000;0;24;1;2019;0
19;708.672;-10.1;1000;0;24;1;2019;0
20;697.296;-10.1;1000;0;24;1;2019;0
21;681.251;-11.0;1000;0;24;1;2019;0
22;658.544;-11.0;1000;0;24;1;2019;0
23;621.699;-11.0;1000;0;24;1;2019;0
0;576.305;-11.4;1030;0;25;1;2019;0
1;537.491;-11.4;1030;0;25;1;2019;0
2;515.493;-11.4;1030;0;25;1;2019;0
3;504.864;-11.1;1030;0;25;1;2019;0
4;498.515;-11.1;1030;0;25;1;2019;0
5;501.371;-11.1;1030;0;25;1;2019;0
6;517.402;-8.4;1030;0;25;1;2019;0
7;566.477;-8.4;1030;0;25;1;2019;0
8;624.913;-8.4;1030;0;25;1;2019;0
9;669.737;-7.0;1006;0;25;1;2019;0
10;699.763;-7.0;1006;0;25;1;2019;0
11;710.456;-7.0;1213;0;25;1;2019;0
12;707.411;-5.4;1213;0;25;1;2019;0
13;695.826;-5.4;1213;0;25;1;2019;0
14;692.695;-5.4;1213;0;25;1;2019;0
15;689.304;-5.3;1219;0;25;1;2019;0
16;686.633;-5.3;1219;0;25;1;2019;0
17;685.105;-5.3;1219;0;25;1;2019;0
18;700.315;-6.2;1219;0;25;1;2019;0
19;708.291;-6.2;1219;0;25;1;2019;0
20;692.1;-6.2;1219;0;25;1;2019;0
21;676.906;-7.7;1219;0;25;1;2019;0
22;657.676;-7.7;1219;0;25;1;2019;0
23;623.894;-7.7;1219;0;25;1;2019;0
0;578.847;-5.8;1219;0;26;1;2019;1
1;538.638;-5.8;1219;0;26;1;2019;1
2;512.829;-5.8;1219;0;26;1;2019;1
3;500.753;-5.3;1219;0;26;1;2019;1
4;494.79;-5.3;1219;0;26;1;2019;1
5;492.585;-5.3;1219;0;26;1;2019;1
6;497.938;-4.7;1219;0;26;1;2019;1
7;517.822;-4.7;1219;0;26;1;2019;1
8;552.454;-4.7;1219;0;26;1;2019;1
9;588.193;-4.2;1219;0;26;1;2019;1
10;631.236;-4.2;1219;0;26;1;2019;1
11;655.799;-4.2;1219;0;26;1;2019;1
12;662.028;-3.1;1219;0;26;1;2019;1
13;652.846;-3.1;1219;0;26;1;2019;1
14;649.637;-3.1;1219;0;26;1;2019;1
15;642.854;-5.2;1003;0;26;1;2019;1
16;638.028;-5.2;1003;0;26;1;2019;1
17;639.127;-5.2;1003;0;26;1;2019;1
18;666.363;-9.6;1000;0;26;1;2019;1
19;684.165;-9.6;1000;0;26;1;2019;1
20;672.858;-9.6;1000;0;26;1;2019;1
21;656.984;-11.6;1006;0;26;1;2019;1
22;641.057;-11.6;1006;0;26;1;2019;1
23;614.926;-11.6;1006;0;26;1;2019;1
0;574.72;-10.5;1009;0;27;1;2019;1
1;538.396;-10.5;1009;0;27;1;2019;1
2;513.026;-10.5;1009;0;27;1;2019;1
3;501.166;-6.8;1009;0;27;1;2019;1
4;491.833;-6.8;1009;0;27;1;2019;1
5;486.572;-6.8;1009;0;27;1;2019;1
6;490.186;-4.9;1009;0;27;1;2019;1
7;503.095;-4.9;1009;0;27;1;2019;1
8;526.141;-4.9;1009;0;27;1;2019;1
9;553.49;-4.0;1009;0;27;1;2019;1
10;594.615;-4.0;1009;0;27;1;2019;1
11;621.292;-4.0;1009;0;27;1;2019;1
12;630.364;-3.3;1219;0;27;1;2019;1
13;625.946;-3.3;1219;0;27;1;2019;1
14;624.186;-3.3;1219;0;27;1;2019;1
15;621.912;-3.8;1219;0;27;1;2019;1
16;623.334;-3.8;1219;0;27;1;2019;1
17;628.994;-3.8;1219;0;27;1;2019;1
18;660.014;-3.2;1219;0;27;1;2019;1
19;674.075;-3.2;1219;0;27;1;2019;1
20;667.803;-3.2;1219;0;27;1;2019;1
21;655.011;-2.4;1219;0;27;1;2019;1
22;633.89;-2.4;1219;0;27;1;2019;1
23;597.287;-2.4;1219;0;27;1;2019;1
0;553.834;-1.9;1219;0;28;1;2019;0
1;517.031;-1.9;1219;0;28;1;2019;0
2;496.697;-1.9;1219;0;28;1;2019;0
3;486.298;-1.4;1219;0;28;1;2019;0
4;482.044;-1.4;1219;0;28;1;2019;0
5;485.022;-1.4;1219;0;28;1;2019;0
6;499.244;-1.2;1009;0;28;1;2019;0
7;548.856;-1.2;1009;0;28;1;2019;0
8;607.515;-1.2;1009;0;28;1;2019;0
9;646.327;-0.9;1006;0;28;1;2019;0
10;675.523;-0.9;1006;0;28;1;2019;0
11;687.801;-0.9;1006;0;28;1;2019;0
12;685.965;-0.4;1006;0;28;1;2019;0
13;675.771;-0.4;1006;0;28;1;2019;0
14;673.463;-0.4;1006;0;28;1;2019;0
15;673.713;-0.1;1006;0;28;1;2019;0
16;668.19;-0.1;1006;0;28;1;2019;0
17;664.183;-0.1;1006;0;28;1;2019;0
18;675.502;-0.7;1213;0;28;1;2019;0
19;689.655;-0.7;1213;0;28;1;2019;0
20;673.762;-0.7;1213;0;28;1;2019;0
21;658.667;-1.2;1219;0;28;1;2019;0
22;639.621;-1.2;1219;0;28;1;2019;0
23;602.414;-1.2;1219;0;28;1;2019;0
0;553.091;-1.7;1219;0;29;1;2019;0
1;510.422;-1.7;1219;0;29;1;2019;0
2;484.717;-1.7;1219;0;29;1;2019;0
3;474.34;-1.5;1219;0;29;1;2019;0
4;468.466;-1.5;1219;0;29;1;2019;0
5;468.59;-1.5;1219;0;29;1;2019;0
6;484.874;0.2;1006;0;29;1;2019;0
7;534.85;0.2;1006;0;29;1;2019;0
8;595.506;0.2;1006;0;29;1;2019;0
9;634.311;0.5;1006;0;29;1;2019;0
10;660.341;0.5;1006;0;29;1;2019;0
11;672.176;0.5;1006;0;29;1;2019;0
12;666.011;1.5;1204;0;29;1;2019;0
13;655.944;1.5;1204;0;29;1;2019;0
14;660.783;1.5;1204;0;29;1;2019;0
15;658.448;1.1;1153;0;29;1;2019;0
16;657.893;1.1;1153;0;29;1;2019;0
17;652.846;1.1;1153;0;29;1;2019;0
18;671.032;0.7;1183;0;29;1;2019;0
19;681.304;0.7;1183;0;29;1;2019;0
20;665.303;0.7;1183;0;29;1;2019;0
21;651.671;-0.2;1006;0;29;1;2019;0
22;628.063;-0.2;1006;0;29;1;2019;0
23;590.382;-0.2;1006;0;29;1;2019;0
0;541.678;-1.7;1030;0;30;1;2019;0
1;502.383;-1.7;1030;0;30;1;2019;0
2;478.301;-1.7;1030;0;30;1;2019;0
3;469.569;-4.2;1030;0;30;1;2019;0
4;464.99;-4.2;1030;0;30;1;2019;0
5;467.281;-4.2;1030;0;30;1;2019;0
6;484.22;-4.2;1030;0;30;1;2019;0
7;535.189;-4.2;1030;0;30;1;2019;0
8;594.607;-4.2;1030;0;30;1;2019;0
9;636.979;-2.1;1030;0;30;1;2019;0
10;668.158;-2.1;1030;0;30;1;2019;0
11;671.901;-2.1;1030;0;30;1;2019;0
12;668.944;-0.9;1030;0;30;1;2019;0
13;652.85;-0.9;1030;0;30;1;2019;0
14;648.917;-0.9;1000;0;30;1;2019;0
15;645.557;-2.8;1000;0;30;1;2019;0
16;641.894;-2.8;1000;0;30;1;2019;0
17;638.035;-2.8;1000;0;30;1;2019;0
18;656.417;-4.6;1135;0;30;1;2019;0
19;682.645;-4.6;1135;0;30;1;2019;0
20;673.934;-4.6;1135;0;30;1;2019;0
21;660.711;-5.3;1147;0;30;1;2019;0
22;639.011;-5.3;1147;0;30;1;2019;0
23;601.618;-5.3;1147;0;30;1;2019;0
0;551.764;-5.4;1030;0;31;1;2019;0
1;509.703;-5.4;1030;0;31;1;2019;0
2;486.041;-5.4;1030;0;31;1;2019;0
3;476.1;-4.7;1030;0;31;1;2019;0
4;471.236;-4.7;1030;0;31;1;2019;0
5;473.084;-4.7;1030;0;31;1;2019;0
6;490.386;-2.8;1009;0;31;1;2019;0
7;540.404;-2.8;1009;0;31;1;2019;0
8;603.175;-2.8;1009;0;31;1;2019;0
9;645.177;-1.6;1009;0;31;1;2019;0
10;673.782;-1.6;1009;0;31;1;2019;0
11;682.5;-1.6;1009;0;31;1;2019;0
12;681.315;-0.3;1213;0;31;1;2019;0
13;668.784;-0.3;1213;0;31;1;2019;0
14;667.103;-0.3;1213;0;31;1;2019;0
15;663.497;-0.6;1009;0;31;1;2019;0
16;663.962;-0.6;1009;0;31;1;2019;0
17;663.172;-0.6;1009;0;31;1;2019;0
18;672.195;-1.2;1009;0;31;1;2019;0
19;686.187;-1.2;1009;0;31;1;2019;0
20;674.494;-1.2;1009;0;31;1;2019;0
21;661.116;-1.1;1213;0;31;1;2019;0
22;636.278;-1.1;1213;0;31;1;2019;0
23;601.936;-1.1;1213;0;31;1;2019;0
0;557.528;-1.5;1213;0;1;2;2019;0
1;519.482;-1.5;1213;0;1;2;2019;0
2;494.38;-1.5;1213;0;1;2;2019;0
3;484.917;-1.2;1009;0;1;2;2019;0
4;478.837;-1.2;1009;0;1;2;2019;0
5;478.951;-1.2;1009;0;1;2;2019;0
6;493.133;-1.1;1009;0;1;2;2019;0
7;538.0;-1.1;1009;0;1;2;2019;0
8;592.102;-1.1;1009;0;1;2;2019;0
9;627.539;-0.5;1006;0;1;2;2019;0
10;658.514;-0.5;1006;0;1;2;2019;0
11;668.653;-0.5;1006;0;1;2;2019;0
12;664.161;0.1;1030;0;1;2;2019;0
13;651.688;0.1;1030;0;1;2;2019;0
14;652.217;0.1;1030;0;1;2;2019;0
15;644.469;-0.6;1030;0;1;2;2019;0
16;641.64;-0.6;1030;0;1;2;2019;0
17;643.544;-0.6;1030;0;1;2;2019;0
18;659.537;0.0;1030;0;1;2;2019;0
19;674.6;0.0;1030;0;1;2;2019;0
20;661.604;0.0;1030;0;1;2;2019;0
21;641.414;0.1;1030;0;1;2;2019;0
22;622.728;0.1;1030;0;1;2;2019;0
23;589.524;0.1;1030;0;1;2;2019;0
0;544.429;1.0;1030;0;2;2;2019;1
1;508.646;1.0;1030;0;2;2;2019;1
2;484.459;1.0;1030;0;2;2;2019;1
3;471.808;1.3;1030;0;2;2;2019;1
4;466.778;1.3;1030;0;2;2;2019;1
5;464.861;1.3;1030;0;2;2;2019;1
6;472.076;1.1;1030;0;2;2;2019;1
7;489.581;1.1;1030;0;2;2;2019;1
8;522.901;1.1;1030;0;2;2;2019;1
9;560.702;1.6;1189;0;2;2;2019;1
10;603.991;1.6;1189;0;2;2;2019;1
11;632.195;1.6;1189;0;2;2;2019;1
12;638.212;2.4;1189;0;2;2;2019;1
13;635.086;2.4;1189;0;2;2;2019;1
14;628.948;2.4;1189;0;2;2;2019;1
15;621.278;2.7;1189;0;2;2;2019;1
16;617.556;2.7;1189;0;2;2;2019;1
17;614.906;2.7;1189;0;2;2;2019;1
18;637.766;3.4;1030;0;2;2;2019;1
19;650.21;3.4;1030;0;2;2;2019;1
20;634.365;3.4;1030;0;2;2;2019;1
21;616.5;3.6;1030;0;2;2;2019;1
22;600.094;3.6;1030;0;2;2;2019;1
23;568.111;3.6;1030;0;2;2;2019;1
0;525.217;5.1;1030;0;3;2;2019;1
1;490.484;5.1;1030;0;3;2;2019;1
2;466.514;5.1;1030;0;3;2;2019;1
3;453.986;3.2;1030;0;3;2;2019;1
4;447.081;3.2;1030;0;3;2;2019;1
5;442.19;3.2;1030;0;3;2;2019;1
6;448.622;2.1;1030;0;3;2;2019;1
7;462.746;2.1;1030;0;3;2;2019;1
8;484.1;2.1;1030;0;3;2;2019;1
9;509.342;2.2;1030;0;3;2;2019;1
10;551.2;2.2;1030;0;3;2;2019;1
11;583.415;2.2;1030;0;3;2;2019;1
12;595.694;2.8;1030;0;3;2;2019;1
13;593.352;2.8;1030;0;3;2;2019;1
14;590.535;2.8;1030;0;3;2;2019;1
15;586.164;2.2;1030;0;3;2;2019;1
16;585.953;2.2;1030;0;3;2;2019;1
17;591.092;2.2;1030;0;3;2;2019;1
18;614.247;1.5;1219;0;3;2;2019;1
19;630.626;1.5;1219;0;3;2;2019;1
20;622.595;1.5;1219;0;3;2;2019;1
21;615.844;0.2;1204;0;3;2;2019;1
22;600.672;0.2;1204;0;3;2;2019;1
23;570.342;0.2;1204;0;3;2;2019;1
0;529.638;0.2;1204;0;4;2;2019;0
1;496.13;0.2;1204;0;4;2;2019;0
2;470.468;0.2;1204;0;4;2;2019;0
3;458.733;0.1;1204;0;4;2;2019;0
4;447.993;0.1;1204;0;4;2;2019;0
5;448.024;0.1;1204;0;4;2;2019;0
6;463.146;0.1;1204;0;4;2;2019;0
7;509.111;0.1;1204;0;4;2;2019;0
8;558.32;0.1;1204;0;4;2;2019;0
9;594.49;0.1;1009;0;4;2;2019;0
10;628.105;0.1;1009;0;4;2;2019;0
11;642.532;0.1;1009;0;4;2;2019;0
12;644.885;0.8;1009;0;4;2;2019;0
13;637.389;0.8;1009;0;4;2;2019;0
14;638.126;0.8;1009;0;4;2;2019;0
15;636.746;0.6;1009;0;4;2;2019;0
16;634.946;0.6;1009;0;4;2;2019;0
17;630.38;0.6;1009;0;4;2;2019;0
18;637.976;-0.1;1009;0;4;2;2019;0
19;658.182;-0.1;1009;0;4;2;2019;0
20;645.363;-0.1;1009;0;4;2;2019;0
21;628.53;-2.3;1009;0;4;2;2019;0
22;610.947;-2.3;1009;0;4;2;2019;0
23;576.827;-2.3;1009;0;4;2;2019;0
0;533.346;-3.8;1009;0;5;2;2019;0
1;492.477;-3.8;1009;0;5;2;2019;0
2;470.263;-3.8;1009;0;5;2;2019;0
3;458.689;-2.2;1009;0;5;2;2019;0
4;454.323;-2.2;1009;0;5;2;2019;0
5;458.107;-2.2;1009;0;5;2;2019;0
6;473.508;-1.7;1009;0;5;2;2019;0
7;519.389;-1.7;1009;0;5;2;2019;0
8;573.687;-1.7;1009;0;5;2;2019;0
9;609.675;-0.7;1009;0;5;2;2019;0
10;642.94;-0.7;1009;0;5;2;2019;0
11;654.967;-0.7;1009;0;5;2;2019;0
12;652.185;-0.2;1009;0;5;2;2019;0
13;643.06;-0.2;1009;0;5;2;2019;0
14;644.009;-0.2;1009;0;5;2;2019;0
15;642.839;-0.4;1219;0;5;2;2019;0
16;644.619;-0.4;1219;0;5;2;2019;0
17;642.984;-0.4;1219;0;5;2;2019;0
18;649.863;-0.6;1009;0;5;2;2019;0
19;668.009;-0.6;1009;0;5;2;2019;0
20;654.592;-0.6;1009;0;5;2;2019;0
21;636.929;0.7;1219;0;5;2;2019;0
22;616.585;0.7;1219;0;5;2;2019;0
23;579.981;0.7;1219;0;5;2;2019;0
0;532.765;1.6;1189;0;6;2;2019;0
1;495.556;1.6;1189;0;6;2;2019;0
2;470.823;1.6;1189;0;6;2;2019;0
3;461.497;1.6;1189;0;6;2;2019;0
4;455.432;1.6;1189;0;6;2;2019;0
5;454.991;1.6;1189;0;6;2;2019;0
6;469.815;1.9;1189;0;6;2;2019;0
7;516.508;1.9;1189;0;6;2;2019;0
8;566.796;1.9;1189;0;6;2;2019;0
9;601.281;2.6;1009;0;6;2;2019;0
10;638.765;2.6;1009;0;6;2;2019;0
11;649.037;2.6;1009;0;6;2;2019;0
12;648.032;2.8;1189;0;6;2;2019;0
13;637.162;2.8;1189;0;6;2;2019;0
14;636.559;2.8;1189;0;6;2;2019;0
15;633.05;2.2;1009;0;6;2;2019;0
16;630.441;2.2;1009;0;6;2;2019;0
17;626.526;2.2;1009;0;6;2;2019;0
18;633.665;1.5;1009;0;6;2;2019;0
19;655.504;1.5;1009;0;6;2;2019;0
20;641.97;1.5;1009;0;6;2;2019;0
21;624.75;1.4;1009;0;6;2;2019;0
22;607.986;1.4;1009;0;6;2;2019;0
23;571.37;1.4;1009;0;6;2;2019;0
0;526.092;1.5;1009;0;7;2;2019;0
1;488.579;1.5;1009;0;7;2;2019;0
2;465.22;1.5;1009;0;7;2;2019;0
3;455.069;1.3;1009;0;7;2;2019;0
4;450.906;1.3;1009;0;7;2;2019;0
5;450.366;1.3;1009;0;7;2;2019;0
6;465.892;0.8;1009;0;7;2;2019;0
7;509.874;0.8;1009;0;7;2;2019;0
8;563.352;0.8;1009;0;7;2;2019;0
9;600.957;1.6;1009;0;7;2;2019;0
10;634.527;1.6;1009;0;7;2;2019;0
11;644.372;1.6;1009;0;7;2;2019;0
12;643.246;4.4;1003;0;7;2;2019;0
13;631.808;4.4;1003;0;7;2;2019;0
14;623.054;4.4;1003;0;7;2;2019;0
15;614.532;3.5;1003;0;7;2;2019;0
16;610.885;3.5;1003;0;7;2;2019;0
17;610.061;3.5;1003;0;7;2;2019;0
18;621.152;1.7;1003;0;7;2;2019;0
19;649.261;1.7;1003;0;7;2;2019;0
20;638.045;1.7;1003;0;7;2;2019;0
21;621.018;1.6;1003;0;7;2;2019;0
22;605.192;1.6;1003;0;7;2;2019;0
23;567.289;1.6;1003;0;7;2;2019;0
0;518.526;1.0;1000;0;8;2;2019;0
1;475.579;1.0;1000;0;8;2;2019;0
2;451.807;1.0;1000;0;8;2;2019;0
3;441.289;1.2;1189;0;8;2;2019;0
4;436.142;1.2;1189;0;8;2;2019;0
5;436.725;1.2;1189;0;8;2;2019;0
6;453.192;1.1;1003;0;8;2;2019;0
7;499.789;1.1;1003;0;8;2;2019;0
8;555.682;1.1;1003;0;8;2;2019;0
9;593.222;3.6;1003;0;8;2;2019;0
10;628.276;3.6;1003;0;8;2;2019;0
11;633.616;3.6;1003;0;8;2;2019;0
12;624.089;3.4;1003;0;8;2;2019;0
13;614.141;3.4;1003;0;8;2;2019;0
14;619.139;3.4;1003;0;8;2;2019;0
15;618.399;3.4;1003;0;8;2;2019;0
16;612.816;3.4;1003;0;8;2;2019;0
17;608.586;3.4;1003;0;8;2;2019;0
18;617.428;2.8;1003;0;8;2;2019;0
19;638.496;2.8;1003;0;8;2;2019;0
20;627.894;2.8;1003;0;8;2;2019;0
21;610.22;2.9;1003;0;8;2;2019;0
22;594.642;2.9;1003;0;8;2;2019;0
23;563.43;2.9;1003;0;8;2;2019;0
0;525.788;0.9;1009;0;9;2;2019;1
1;491.594;0.9;1009;0;9;2;2019;1
2;468.694;0.9;1009;0;9;2;2019;1
3;455.952;1.2;1009;0;9;2;2019;1
4;448.564;1.2;1009;0;9;2;2019;1
5;446.213;1.2;1009;0;9;2;2019;1
6;453.455;1.9;1009;0;9;2;2019;1
7;474.566;1.9;1009;0;9;2;2019;1
8;502.499;1.9;1009;0;9;2;2019;1
9;535.81;3.3;1009;0;9;2;2019;1
10;577.369;3.3;1009;0;9;2;2019;1
11;600.516;3.3;1009;0;9;2;2019;1
12;606.386;4.0;1009;0;9;2;2019;1
13;599.945;4.0;1009;0;9;2;2019;1
14;595.857;4.0;1009;0;9;2;2019;1
15;592.52;2.3;1189;0;9;2;2019;1
16;594.318;2.3;1189;0;9;2;2019;1
17;599.669;2.3;1189;0;9;2;2019;1
18;610.263;3.3;1189;0;9;2;2019;1
19;627.502;3.3;1189;0;9;2;2019;1
20;614.805;3.3;1189;0;9;2;2019;1
21;598.744;3.4;1189;0;9;2;2019;1
22;579.56;3.4;1189;0;9;2;2019;1
23;549.573;3.4;1189;0;9;2;2019;1
0;514.232;4.4;1189;0;10;2;2019;1
1;480.833;4.4;1189;0;10;2;2019;1
2;457.99;4.4;1189;0;10;2;2019;1
3;444.709;3.8;1189;0;10;2;2019;1
4;438.453;3.8;1189;0;10;2;2019;1
5;435.483;3.8;1189;0;10;2;2019;1
6;441.697;4.0;1000;0;10;2;2019;1
7;457.102;4.0;1000;0;10;2;2019;1
8;476.447;4.0;1000;0;10;2;2019;1
9;500.916;6.2;1000;0;10;2;2019;1
10;544.16;6.2;1000;0;10;2;2019;1
11;567.031;6.2;1000;0;10;2;2019;1
12;571.998;7.5;1000;3;10;2;2019;1
13;563.508;7.5;1000;3;10;2;2019;1
14;557.365;7.5;1000;3;10;2;2019;1
15;551.144;6.0;1000;3;10;2;2019;1
16;550.238;6.0;1189;0;10;2;2019;1
17;556.714;6.0;1189;0;10;2;2019;1
18;582.241;4.6;1189;0;10;2;2019;1
19;608.354;4.6;1189;0;10;2;2019;1
20;607.437;4.6;1189;0;10;2;2019;1
21;594.923;4.5;1189;0;10;2;2019;1
22;578.613;4.5;1189;0;10;2;2019;1
23;546.136;4.5;1189;0;10;2;2019;1
0;504.654;4.8;1189;0;11;2;2019;0
1;469.418;4.8;1189;0;11;2;2019;0
2;446.796;4.8;1189;0;11;2;2019;0
3;436.087;4.5;1189;0;11;2;2019;0
4;428.378;4.5;1189;0;11;2;2019;0
5;430.939;4.5;1189;0;11;2;2019;0
6;448.274;4.3;1009;0;11;2;2019;0
7;492.68;4.3;1009;0;11;2;2019;0
8;542.175;4.3;1009;0;11;2;2019;0
9;578.832;4.8;1009;0;11;2;2019;0
10;614.345;4.8;1009;0;11;2;2019;0
11;626.723;4.8;1009;0;11;2;2019;0
12;628.594;4.0;1189;0;11;2;2019;0
13;624.24;4.0;1189;0;11;2;2019;0
14;624.81;4.0;1189;0;11;2;2019;0
15;625.419;3.2;1189;0;11;2;2019;0
16;624.465;3.2;1189;0;11;2;2019;0
17;620.345;3.2;1189;0;11;2;2019;0
18;625.336;2.6;1189;3;11;2;2019;0
19;641.488;2.6;1189;3;11;2;2019;0
20;627.605;2.6;1189;3;11;2;2019;0
21;613.201;2.5;1189;3;11;2;2019;0
22;594.059;2.5;1189;3;11;2;2019;0
23;557.069;2.5;1189;3;11;2;2019;0
0;509.542;2.5;1189;3;12;2;2019;0
1;469.389;2.5;1189;3;12;2;2019;0
2;447.928;2.5;1189;3;12;2;2019;0
3;437.287;2.0;1189;3;12;2;2019;0
4;431.14;2.0;1189;3;12;2;2019;0
5;433.354;2.0;1189;3;12;2;2019;0
6;449.243;1.2;1213;0;12;2;2019;0
7;494.576;1.2;1213;0;12;2;2019;0
8;548.42;1.2;1213;0;12;2;2019;0
9;586.293;1.7;1213;0;12;2;2019;0
10;619.927;1.7;1213;0;12;2;2019;0
11;629.347;1.7;1213;0;12;2;2019;0
12;624.997;3.1;1000;3;12;2;2019;0
13;617.153;3.1;1000;3;12;2;2019;0
14;617.486;3.1;1000;3;12;2;2019;0
15;611.397;2.6;1000;3;12;2;2019;0
16;603.273;2.6;1000;3;12;2;2019;0
17;598.64;2.6;1000;3;12;2;2019;0
18;599.833;0.9;1000;3;12;2;2019;0
19;632.138;0.9;1000;3;12;2;2019;0
20;626.516;0.9;1000;3;12;2;2019;0
21;611.197;0.3;1000;3;12;2;2019;0
22;594.768;0.3;1000;3;12;2;2019;0
23;561.254;0.3;1000;3;12;2;2019;0
0;513.016;0.4;1000;0;13;2;2019;0
1;474.786;0.4;1000;0;13;2;2019;0
2;452.928;0.4;1000;0;13;2;2019;0
3;441.233;1.4;1009;0;13;2;2019;0
4;434.908;1.4;1009;0;13;2;2019;0
5;434.837;1.4;1009;0;13;2;2019;0
6;452.096;0.5;1204;0;13;2;2019;0
7;498.237;0.5;1204;0;13;2;2019;0
8;550.802;0.5;1204;0;13;2;2019;0
9;591.838;2.1;1204;0;13;2;2019;0
10;630.674;2.1;1204;0;13;2;2019;0
11;641.977;2.1;1204;0;13;2;2019;0
12;640.806;6.2;1204;0;13;2;2019;0
13;629.911;6.2;1204;0;13;2;2019;0
14;629.408;6.2;1204;0;13;2;2019;0
15;622.366;5.8;1003;0;13;2;2019;0
16;611.021;5.8;1003;0;13;2;2019;0
17;604.346;5.8;1003;0;13;2;2019;0
18;593.555;4.8;1006;0;13;2;2019;0
19;626.517;4.8;1006;0;13;2;2019;0
20;623.852;4.8;1006;0;13;2;2019;0
21;610.644;3.6;1000;0;13;2;2019;0
22;594.853;3.6;1000;0;13;2;2019;0
23;562.12;3.6;1000;0;13;2;2019;0
0;514.986;3.6;1030;0;14;2;2019;0
1;472.661;3.6;1030;0;14;2;2019;0
2;450.646;3.6;1030;0;14;2;2019;0
3;438.534;2.6;1030;0;14;2;2019;0
4;432.772;2.6;1030;0;14;2;2019;0
5;432.378;2.6;1030;0;14;2;2019;0
6;449.409;3.3;1030;0;14;2;2019;0
7;495.515;3.3;1006;0;14;2;2019;0
8;544.612;3.3;1000;0;14;2;2019;0
9;578.277;4.9;1030;0;14;2;2019;0
10;610.218;4.9;1030;0;14;2;2019;0
11;619.226;4.9;1030;0;14;2;2019;0
12;620.146;5.0;1006;0;14;2;2019;0
13;613.208;5.0;1006;0;14;2;2019;0
14;617.631;5.0;1006;0;14;2;2019;0
15;617.451;5.5;1030;0;14;2;2019;0
16;614.773;5.5;1030;0;14;2;2019;0
17;615.341;5.5;1030;0;14;2;2019;0
18;617.475;4.7;1153;0;14;2;2019;0
19;634.514;4.7;1153;0;14;2;2019;0
20;623.727;4.7;1153;0;14;2;2019;0
21;608.275;5.0;1030;0;14;2;2019;0
22;589.903;5.0;1030;0;14;2;2019;0
23;557.322;5.0;1030;0;14;2;2019;0
0;511.935;4.7;1030;0;15;2;2019;0
1;475.791;4.7;1030;0;15;2;2019;0
2;452.383;4.7;1030;0;15;2;2019;0
3;442.19;3.5;1030;0;15;2;2019;0
4;435.882;3.5;1030;0;15;2;2019;0
5;435.911;3.5;1030;0;15;2;2019;0
6;451.809;3.2;1006;0;15;2;2019;0
7;495.753;3.2;1006;0;15;2;2019;0
8;543.32;3.2;1006;0;15;2;2019;0
9;578.275;4.1;1009;0;15;2;2019;0
10;612.231;4.1;1009;0;15;2;2019;0
11;626.093;4.1;1009;0;15;2;2019;0
12;627.598;5.0;1009;0;15;2;2019;0
13;619.414;5.0;1009;0;15;2;2019;0
14;615.776;5.0;1009;0;15;2;2019;0
15;615.553;4.6;1153;0;15;2;2019;0
16;612.48;4.6;1153;0;15;2;2019;0
17;606.497;4.6;1153;0;15;2;2019;0
18;610.889;4.0;1153;0;15;2;2019;0
19;631.395;4.0;1153;0;15;2;2019;0
20;620.816;4.0;1153;0;15;2;2019;0
21;604.198;3.7;1153;0;15;2;2019;0
22;587.517;3.7;1153;0;15;2;2019;0
23;556.439;3.7;1153;0;15;2;2019;0
0;517.424;2.5;1153;0;16;2;2019;1
1;479.056;2.5;1153;0;16;2;2019;1
2;454.061;2.5;1153;0;16;2;2019;1
3;441.097;1.0;1030;0;16;2;2019;1
4;432.706;1.0;1030;0;16;2;2019;1
5;431.572;1.0;1030;0;16;2;2019;1
6;438.45;0.1;1030;0;16;2;2019;1
7;461.9;0.1;1030;0;16;2;2019;1
8;486.684;0.1;1030;0;16;2;2019;1
9;522.497;5.6;1000;0;16;2;2019;1
10;563.069;5.6;1000;0;16;2;2019;1
11;579.967;5.6;1000;0;16;2;2019;1
12;577.133;11.7;1000;0;16;2;2019;1
13;563.51;11.7;1000;0;16;2;2019;1
14;556.043;11.7;1000;0;16;2;2019;1
15;546.138;10.3;1000;0;16;2;2019;1
16;539.706;10.3;1000;0;16;2;2019;1
17;535.762;10.3;1000;0;16;2;2019;1
18;545.375;7.6;1000;0;16;2;2019;1
19;583.268;7.6;1000;0;16;2;2019;1
20;584.415;7.6;1000;0;16;2;2019;1
21;570.933;6.7;1000;0;16;2;2019;1
22;556.832;6.7;1000;0;16;2;2019;1
23;529.659;6.7;1000;0;16;2;2019;1
0;494.15;6.7;1000;0;17;2;2019;1
1;459.137;6.7;1000;0;17;2;2019;1
2;437.05;6.7;1000;0;17;2;2019;1
3;424.128;5.5;1006;0;17;2;2019;1
4;418.876;5.5;1006;0;17;2;2019;1
5;417.75;5.5;1006;0;17;2;2019;1
6;422.319;5.2;1030;0;17;2;2019;1
7;439.105;5.2;1030;0;17;2;2019;1
8;454.834;5.2;1030;0;17;2;2019;1
9;482.269;6.2;1009;0;17;2;2019;1
10;526.804;6.2;1009;0;17;2;2019;1
11;551.84;6.2;1009;0;17;2;2019;1
12;561.402;7.1;1009;0;17;2;2019;1
